,date,text,screen_name,followers_count,friends_count,retweet_count,favorite_count
977,2020-02-12 04:11:28,RT @LdyNJ1: @Cernovich @realDonaldTrump It’s time to start putting these people in prison.,Cernovich,551074,3027,24,0
978,2020-02-12 04:06:31,@realDonaldTrump These people are all criminals! https://t.co/r50QVuvKhD,Cernovich,551074,3027,415,1212
979,2020-02-12 04:05:53,@realDonaldTrump This is real crime! https://t.co/YRm7goS665,Cernovich,551074,3027,313,825
980,2020-02-12 04:04:25,RT @realDonaldTrump: Prosecutorial Misconduct?,Cernovich,551074,3027,12138,0
981,2020-02-12 03:36:33,RT @emilyelarsen: Trump campaign having some fun  turning Biden’s common stump speech line that he will beat Trump like a drum back around…,Cernovich,551074,3027,80,0
982,2020-02-12 03:36:16,RT @YossiGestetner: After amok prosecutors abused their power by asking 7-9 years for a senior with a clean record on items that usually do…,Cernovich,551074,3027,116,0
983,2020-02-12 03:16:12,Big lawsuits possible now ... https://t.co/p4jl3a2VES,Cernovich,551074,3027,70,170
984,2020-02-12 02:47:00,"RT @Cernovich: @realDonaldTrump Why hasn’t McCabe been indicted? This is worse Flynn was charged for! 

https://t.co/r50QVue8T3",Cernovich,551074,3027,255,0
985,2020-02-12 02:46:56,"@realDonaldTrump Why hasn’t McCabe been indicted? This is worse Flynn was charged for! 

https://t.co/r50QVue8T3",Cernovich,551074,3027,255,723
986,2020-02-12 02:46:04,"@OrinKerr I mean this is also bad. 

And I just don’t see any expression of outrage that too FBI officials just straight outright lie. 

https://t.co/r50QVue8T3",Cernovich,551074,3027,21,88
987,2020-02-12 02:45:10,Andrew McCabe apologizes for lying to FBI about WSJ leak https://t.co/RtaCX2r7Xh,Cernovich,551074,3027,252,516
988,2020-02-12 02:41:46,@OrinKerr How did the IG report make you feel?,Cernovich,551074,3027,24,153
989,2020-02-12 02:40:40,"RT @ArthurSchwartz: Feel good story of the day. 

Jussie Smollett indicted in Chicago over allegedly staged 2019 attack https://t.co/LFJqCW…",Cernovich,551074,3027,2112,0
990,2020-02-12 02:37:52,What does this mean? https://t.co/cfKhg2qqbk,Cernovich,551074,3027,62,256
991,2020-02-12 02:36:47,@realDonaldTrump Zero charisma! He was even begging Bernie for an autograph - got snubbed!,Cernovich,551074,3027,43,590
992,2020-02-12 02:25:09,"RT @joshgerstein: Well, let's see, the same judge ruled that Congress could use the courts to enforce a subpoena against Eric Holder, Obama…",Cernovich,551074,3027,44,0
993,2020-02-12 02:24:08,"@realDonaldTrump Elizabeth Warren claimed “American Indian” as her race on Texas State Bar application.

This is FRAUD! 

Will she give back money Harvard paid her?",Cernovich,551074,3027,436,2337
994,2020-02-12 02:21:53,@realDonaldTrump No one can stop Trump!,Cernovich,551074,3027,211,2664
995,2020-02-12 02:18:36,"RT @Cernovich: Democrats have it good.

Tony Podesta did everything Manafort was accused of doing, and more than Flynn was accused of.

No…",Cernovich,551074,3027,1198,0
996,2020-02-12 02:18:13,RT @ArthurSchwartz: There’s the side that lied to the FISA court as part of a scheme to unlawfully surveil an American citizen. Is that the…,Cernovich,551074,3027,247,0
997,2020-02-12 02:17:12,"RT @BretWeinstein: It seems @AndrewYang is making a similar error to Sanders in 2016. Rather than quit, Yang should run against the Democra…",Cernovich,551074,3027,496,0
998,2020-02-12 02:16:51,@AndrewYang Don't quit!,Cernovich,551074,3027,4,195
999,2020-02-12 02:15:18,Don Lemon tells Jada Pinkett Smith he texts Jussie Smollett daily https://t.co/RdcdcIBhMh,Cernovich,551074,3027,256,612
1000,2020-02-12 02:14:43,RT @DonaldJTrumpJr: Great news Kamala!!! It looks like they indicted the guy that did this to Juicy. #JusticeForJussie https://t.co/i2TK7Yt…,Cernovich,551074,3027,18106,0
1001,2020-02-12 02:13:34,RT @dougstafford: @realDonaldTrump And John Brennan still walks around free after perjury in front of Congress!,Cernovich,551074,3027,121,0
1002,2020-02-12 02:11:54,"@realDonaldTrump Democrats can do anything, they get a free pass! https://t.co/OOBTDn9HXk",Cernovich,551074,3027,656,2019
1003,2020-02-12 02:11:06,RT @Cernovich: @realDonaldTrump He closed down a $20 million a year lobbying shop and Mueller gave him a FREE PASS!,Cernovich,551074,3027,648,0
1004,2020-02-12 02:10:15,@realDonaldTrump He closed down a $20 million a year lobbying shop and Mueller gave him a FREE PASS!,Cernovich,551074,3027,648,2760
1005,2020-02-12 02:04:44,@realDonaldTrump Pardon! Pardon! Pardon!,Cernovich,551074,3027,112,837
1006,2020-02-12 02:03:47,RT @jack: Really sad Andrew is dropping out. He’s an incredibly authentic person who was focused on solving the big existential problems fa…,Cernovich,551074,3027,1999,0
1007,2020-02-12 01:58:46,Andrew Yang suspends his Democratic presidential campaign https://t.co/b3SUgXPdjS,Cernovich,551074,3027,31,140
1008,2020-02-12 01:55:09,RT @IskconInc: Hare Krishnas in London! (Public opinion) https://t.co/dC65NlC47o,Cernovich,551074,3027,324,0
1009,2020-02-12 01:51:03,@CBSNews Bye!,Cernovich,551074,3027,9,128
1010,2020-02-12 01:30:18,"RT @ArmouredSkeptic: Trump: ""Hey Democrats, pay for my wall""
Dems: ""Hell no""
Trump: ""Hey Democrats, raise the war budget to a trillion doll…",Cernovich,551074,3027,491,0
1011,2020-02-12 01:19:36,RT @MattFinnFNC: Kim Foxx’s office initially dropped the Jussie Smollett case. Now her campaign for re-election calls new charges “Comey-li…,Cernovich,551074,3027,74,0
1012,2020-02-12 01:17:46,"RT @KurtSchlichter: ""If you don't stop preventing me from inflicting massive injustices on your political allies, I'll quit!"" https://t.co/…",Cernovich,551074,3027,62,0
1013,2020-02-12 01:17:33,"RT @davereaboi: Diet starts on Friday, and I’m actually excited. Maybe one more pizza before then? https://t.co/SD7l0EHODs",Cernovich,551074,3027,18,0
1014,2020-02-12 01:17:09,RT @NYCNavid: Our movement is young yet it has just begun its work. The time will doubtless come when the Democratic party is ready for a n…,Cernovich,551074,3027,16,0
1015,2020-02-12 01:16:51,RT @RyanGirdusky: Yes! Thank you @realDonaldTrump. Continue to #DrainingTheSwamp. Time to clear out the Personnel Office that allowed these…,Cernovich,551074,3027,322,0
1016,2020-02-12 01:16:36,"@AndrewYang Why quit now, you had momentum!",Cernovich,551074,3027,18,444
1017,2020-02-12 01:14:00,Yang’s final tweet before stories broke that he’s ending his presidential run. https://t.co/wSMLy7igWA,Cernovich,551074,3027,30,244
1018,2020-02-12 01:13:14,Why???? https://t.co/PeF5nM1t6C,Cernovich,551074,3027,153,1279
1019,2020-02-12 00:29:17,RT @JackPosobiec: BREAKING: President Trump states that what happened to Roger Stone is “an insult to our country” https://t.co/uzJkUBEGE1,Cernovich,551074,3027,1189,0
1020,2020-02-12 00:29:04,RT @balajis: Hands-free menus being rolled out on flights. https://t.co/9lp2HQubut,Cernovich,551074,3027,344,0
1021,2020-02-12 00:28:32,RT @Barnes_Law: The same Democrats who demand dangerous people be released quickly from prison demand mass incarceration for their politica…,Cernovich,551074,3027,781,0
1022,2020-02-12 00:28:20,"RT @RyanGirdusky: This is the poll statistic that should keep Democrats up at night... according to Monmouth poll, all the potential Democr…",Cernovich,551074,3027,169,0
1023,2020-02-12 00:27:18,RT @philthatremains: rEpUbLiCaNs ArE fIsCaLlY cOnSeRvAtIvE,Cernovich,551074,3027,280,0
1024,2020-02-12 00:26:45,"RT @JackPosobiec: This tweet is a lie - because there were no campaign contacts with Wikileaks 

Roger Stone's witness admitted he and Roge…",Cernovich,551074,3027,2208,0
1025,2020-02-12 00:16:48,"RT @MZHemingway: FYI that Adam Jed was one of the main lawyers detailed to the contraceptive mandate litigation, on the side of the Obama A…",Cernovich,551074,3027,2005,0
1026,2020-02-12 00:04:30,"RT @RebelNewsOnline: Leftists de-platformed Dr. Patrick Moore.
We re-platformed him.
Regina, May 19, 6:30 p.m.
Tickets $25 and up!
https://…",Cernovich,551074,3027,148,0
1027,2020-02-11 23:58:03,"RT @ColumbiaBugle: President Trump just now on ""Stop &amp; Frisk"" &amp; Bloomberg

""I support anything we can do to get down crime &amp; get rid of dru…",Cernovich,551074,3027,835,0
1028,2020-02-11 23:55:47,RT @jonathanvswan: SCOOP: Trump suddenly pulls former U.S. attorney for D.C.'s nomination to Treasury post ... https://t.co/ikeGefjpmh,Cernovich,551074,3027,3052,0
1029,2020-02-11 23:55:11,"Joe knows this, he just doesn’t want media heat.

I feel bad for the guy - He just wants to smoke pot, get drunk, and get rich, but gets dragged into poltical stuff. https://t.co/Sz2bFTW79T",Cernovich,551074,3027,76,620
1030,2020-02-11 23:53:13,"RT @willchamberlain: @JohnBrennan The only people who should be ashamed are those like you, @JohnBrennan

You lied to Congress about the ro…",Cernovich,551074,3027,835,0
1031,2020-02-11 23:52:21,RT @LynnShawProd: Human Rights Activist Lynn Shaw Attends White House Summit on Human Trafficking https://t.co/Sy93nYVgLM,Cernovich,551074,3027,49,0
1032,2020-02-11 23:50:06,Moves like Bloomberg! https://t.co/YsoHJzKmaZ,Cernovich,551074,3027,9,57
1033,2020-02-11 23:43:37,RT @LoKeys910: Great material over at @HumanEvents https://t.co/HpL9fhTF23,Cernovich,551074,3027,33,0
1034,2020-02-11 23:42:48,RT @primalpoly: Do you support 'Stop and Frisk' as a policy for reducing crime?,Cernovich,551074,3027,46,0
1035,2020-02-11 23:42:41,RT @benshapiro: One of the great bipartisan achievements of the last half-century is the dramatic reduction in crime between 1994 and 2015.…,Cernovich,551074,3027,423,0
1036,2020-02-11 23:42:13,RT @LevineJonathan: First poll with Bloomberg leading in a state primary 👀👀,Cernovich,551074,3027,12,0
1037,2020-02-11 23:41:12,RT @60Mins: Do you believe climate change action is essential in the ongoing fight to fire-proof Australia? #60Mins,Cernovich,551074,3027,2211,0
1038,2020-02-11 23:40:49,"RT @rachelcohrs: 39 conservative House Republicans, including Co-Chair of the Doctors Caucus, Freedom Caucus Chair, Mark Meadows and Jim Jo…",Cernovich,551074,3027,101,0
1039,2020-02-11 23:38:33,"RT @willchamberlain: @Cernovich zero

because no one reads the briefs",Cernovich,551074,3027,11,0
1040,2020-02-11 23:35:14,How many legal experts have come out to explain why the 7 to 9 year proposed sentence was proper? https://t.co/yqp6vzfP9e,Cernovich,551074,3027,290,1201
1041,2020-02-11 23:34:23,"RT @brithume: Trump or no Trump, the proposed sentence for a first-offender was clearly unfair. I say this as no fan of Stone.  https://t.c…",Cernovich,551074,3027,3837,0
1042,2020-02-11 23:33:19,RT @MaxBlumenthal: @JordanChariton @SecureDemocracy @BernieSanders It doesn’t mitigate their McCarthyite defamation of @TheGrayzoneNews eit…,Cernovich,551074,3027,21,0
1043,2020-02-11 23:32:51,"RT @Surabees: ""Trump Jr. predicted a long &amp; drawn out fight that would end at a contested convention, which he said would divide the party…",Cernovich,551074,3027,1420,0
1044,2020-02-11 23:26:22,"RT @BillAlwaysWins: * Is a horrible person suing you? 

* Is the case in DC or MD? 

Feel free to reach out for a consult.",Cernovich,551074,3027,34,0
1045,2020-02-11 23:17:56,"Worth noting that DC’s anti-SLPP law doesn’t apply to diversity suits brought in federal court in DC. Enjoy those lawsuits, @SecureDemocracy! https://t.co/CeZm7HmEwl",Cernovich,551074,3027,14,29
1046,2020-02-11 23:14:20,"RT @JordanChariton: Or provide evidence where I said ""dirty tricks"" were used to steal the Iowa Caucus from @BernieSanders. Your tweet shou…",Cernovich,551074,3027,77,0
1047,2020-02-11 23:14:17,"RT @JordanChariton: Attention @SecureDemocracy. Your ""clarification"" doesn't mitigate your defamation against me. You need to retract your…",Cernovich,551074,3027,282,0
1048,2020-02-11 23:12:46,I hope @BillAlwaysWins gets some of these progressive you’ve smeared and sues your asses! https://t.co/CeZm7HmEwl,Cernovich,551074,3027,9,24
1049,2020-02-11 23:11:22,"RT @jeffgiesea: An example of the partisan cooptation of disinfo:

@SecureDemocracy is monitoring foreign disinfo around the Iowa Caucus wh…",Cernovich,551074,3027,24,0
1050,2020-02-11 23:09:49,"RT @RealTrump2020_: “Private companies can do whatever they want,” is an old canard repeated by people who aren’t lawyers or aren’t very go…",Cernovich,551074,3027,12,0
1051,2020-02-11 23:06:42,Yes. SB-707 is a major unintended gift to anyone facing social media censorship. https://t.co/qcnygXURzc,Cernovich,551074,3027,17,49
1052,2020-02-11 23:00:03,"RT @Techno_Fog: More developments in the Roger Stone case - 

DOJ prosecutor Michael Marando has withdrawn as counsel for the government.…",Cernovich,551074,3027,2360,0
1053,2020-02-11 22:59:37,"Patreon added a provision seeking to impose legal fees on consumers, but these provisions are almost always struck down by courts.

You can't demand arbitration under JAMS Rules and then unilaterally alter those rules to your own benefit.

https://t.co/p4jl3a2VES",Cernovich,551074,3027,15,43
1054,2020-02-11 22:54:11,Patreon Faces New Legal Peril Under California Law https://t.co/p4jl3a2VES,Cernovich,551074,3027,34,98
1055,2020-02-11 22:35:47,"RT @CBSNews: One year after this father made the decision to donate his son's organs, he got a thank you from the man who received his chil…",Cernovich,551074,3027,495,0
1056,2020-02-11 21:57:42,"""Justice is slow, but it grinds a fine powder."" 

https://t.co/2kqWdDXwjy",Cernovich,551074,3027,209,1009
1057,2020-02-11 21:57:24,RT @LevineJonathan: BREAKING: Actor Jussie Smollett will be indicted today on new charges related to the alleged racist attack he reported…,Cernovich,551074,3027,97,0
1058,2020-02-11 21:57:13,"CNN has an entire team to find tapes like this. KFILE Team is the best on the media business.

CNN did not assign them to look into Bloomberg, nor ask the KFILE Team to authenticate these tapes.

Is Bloomberg paying off CNN? We don't know, but this omission is one worth noting. https://t.co/6ncSAoHD5M",Cernovich,551074,3027,77,142
1059,2020-02-11 21:53:44,"RT @Techno_Fog: Roger Stone case - DOJ's updated sentencing memo.

The prior filing ""does not accurately reflect the DOJ's position on what…",Cernovich,551074,3027,1187,0
1060,2020-02-11 21:46:15,Imagine my shock https://t.co/OWKlLoNjoW,Cernovich,551074,3027,16,69
1061,2020-02-11 21:44:53,"Big companies fought to end class actions and won. 

And now they are forced to deal with 1,000’s of individual arbitrations.

This is a major unforeseen consequence. https://t.co/eGnmRor1Ha",Cernovich,551074,3027,28,60
1062,2020-02-11 21:43:46,"DoorDash Ordered to Pay $9.5M to Arbitrate 5,000 Labor Disputes https://t.co/eGnmRor1Ha",Cernovich,551074,3027,11,30
1063,2020-02-11 21:41:23,"Jussie Smollett indicted by special prosecutor in Chicago, source says https://t.co/FODiomf6dp",Cernovich,551074,3027,115,477
1064,2020-02-11 21:36:41,RT @TheRokfin: Early week @RAEToken metrics look-in.,Cernovich,551074,3027,3,0
1065,2020-02-11 21:34:59,RT @zimm3rmann: Happy Birthday to the one and only Alex Jones! VICTORY!!! https://t.co/XjJBzej5AL,Cernovich,551074,3027,245,0
1066,2020-02-11 21:32:52,"RT @MarkAmesExiled: This false, libelous tweet by US State Dept-funded @SecureDemocracy—intended to discredit dissident US journalists and…",Cernovich,551074,3027,112,0
1067,2020-02-11 21:32:46,"RT @DarrenJBeattie: This really is incredible. 

State funded disinformation organ ""Secure Democracy"" @SecureDemocracy (funny how all of th…",Cernovich,551074,3027,97,0
1068,2020-02-11 21:31:22,"RT @martinoflo: Banner day yesterday. 

NOT from the RAE token reaching another record (which is awesome)
https://t.co/cOlOndoMpZ

Premium…",Cernovich,551074,3027,8,0
1069,2020-02-11 21:31:19,RT @NJ_FullCircle: @TheRokfin is exploding!!! content and subscribers off the charts.  Class Rankings and Jr High will be coming in March f…,Cernovich,551074,3027,7,0
1070,2020-02-11 21:31:14,"RT @RAEToken: 💯 With the last trade on @KyberSwap, the RAE reserve on the @KyberNetwork broke $100k in Total Trading Volume

🌊 And we're ju…",Cernovich,551074,3027,6,0
1071,2020-02-11 21:28:07,I hope more of them resign. https://t.co/5tSn6KDEgH,Cernovich,551074,3027,147,770
1072,2020-02-11 21:26:14,"A man can dream, can’t he? https://t.co/teoErFDi8q",Cernovich,551074,3027,42,278
1073,2020-02-11 21:25:14,Wow! @therokfin is gaining momentum. https://t.co/BmgsWCe5mD,Cernovich,551074,3027,4,13
1074,2020-02-11 21:20:57,@MikeBloomberg Too late!,Cernovich,551074,3027,50,860
1075,2020-02-11 21:18:55,Meanwhile in the real world @Article3Project is running the table! https://t.co/gECuOcSSoN,Cernovich,551074,3027,56,159
1076,2020-02-11 21:18:17,God is good; resign! All of them resign now! https://t.co/bSR39WSPVr,Cernovich,551074,3027,75,252
1077,2020-02-11 21:17:44,RT @Rick_Gorka: NEW from Jacksonville. The police report is public and it is abundantly clear that he attacked the @realDonaldTrump  volunt…,Cernovich,551074,3027,2400,0
1078,2020-02-11 21:17:38,RT @DonaldJTrumpJr: Where is the outraged media? Why are they so silent on this? This would be the number one story in the world right now…,Cernovich,551074,3027,15936,0
1079,2020-02-11 21:17:20,Lawyers know how to play fun games. I’ve always said that Trump’s many errors included not having people like you or @pnjaban who understand the types of lawyer f-ck f-ck games these DC people play. https://t.co/07ficCz9iN,Cernovich,551074,3027,73,208
1080,2020-02-11 21:15:47,"Justice Dept. to reduce sentencing recommendation for Trump associate Roger Stone, official says, after president calls it ‘unfair’  https://t.co/RhlJMvaRR5",Cernovich,551074,3027,22,99
1081,2020-02-11 21:15:33,@SenSchumer Cry more.,Cernovich,551074,3027,62,1054
1082,2020-02-11 21:15:00,"RT @KurtSchlichter: What a total BS set-up...drop a ridiculous sentencing rec, await the inevitable and absolutely proper push-back, then r…",Cernovich,551074,3027,848,0
1083,2020-02-11 21:06:18,@OrinKerr Do you think the 7 to 9 year sentenced propsed was reasonable given the circumstances?,Cernovich,551074,3027,2,42
1084,2020-02-11 21:05:28,"RT @MattWalshBlog: I see some conservatives trying to be snarky about this, but The Strokes are a major and still relevant and cool band. T…",Cernovich,551074,3027,138,0
1085,2020-02-11 21:05:19,"RT @Techno_Fog: Significant Roger Stone developments - 

DOJ Prosecutor Jonathan Kravis has ""resigned as an Assistant US Attorney"" https://…",Cernovich,551074,3027,1809,0
1086,2020-02-11 20:55:22,Anti-Trump terrorist van attacker: 'Someone had to take a stand' https://t.co/5y4a2RnmN2,Cernovich,551074,3027,95,145
1087,2020-02-11 20:52:21,"RT @AlexFeuz: MUST LISTEN: Here is my interview @GencoLaw, the lawyer of @PeteRose_14, on @TheAlexFeuzShow. 

⭕️ The new case for Rose's re…",Cernovich,551074,3027,7,0
1088,2020-02-11 20:51:42,"RT @JakeTurx: Not much of an expert on Palestinian culture, but if it's a #DayOfRage™ shouldn't he be wearing his bomb vest?

Mom: ""Here's…",Cernovich,551074,3027,49,0
1089,2020-02-11 20:50:44,RT @Barnes_Law: Biggest problem facing #RogerStone isn't the ethically-challenged prosecutor; it's the morally-challenged Judge. She likely…,Cernovich,551074,3027,1703,0
1090,2020-02-11 20:44:35,RT @lhfang: Bloomberg increased stop &amp; frisk by 7x then decreased it after losing several civil rights lawsuits https://t.co/076prXpAH3 htt…,Cernovich,551074,3027,1093,0
1091,2020-02-11 20:44:29,"RT @blakehounshell: So let me get this straight: The U.S. government engineered backdoors into these networks, and China found them, and no…",Cernovich,551074,3027,99,0
1092,2020-02-11 20:40:50,RT @michellemalkin: You have not updated your story since Feb. 7. Other local media outlets here in Colorado have actually interviewed the…,Cernovich,551074,3027,236,0
1093,2020-02-11 20:39:59,"RT @Techno_Fog: It's not about Stone, really.

It's about Mueller team members Zelinsky/Jed using the Stone case as a weapon against Barr/S…",Cernovich,551074,3027,5636,0
1094,2020-02-11 20:23:51,"RT @Techno_Fog: 🚨

As predicted - Aaron Zelinksy is not only off the Roger Stone case...

But he has resigned ""effective immediately"" as a…",Cernovich,551074,3027,2904,0
1095,2020-02-11 19:31:14,"RT @CortesSteve: Agreed. @MikeBloomberg is a terrible candidate for many reasons, but no one on the right should bandwagon on this theme, p…",Cernovich,551074,3027,158,0
1096,2020-02-11 19:26:32,lol! https://t.co/NQie9MfLnM,Cernovich,551074,3027,59,187
1097,2020-02-11 19:23:58,RT @MattWalshBlog: Not saying we should go to the mat defending him. Im not. I think he’s an awful person and would make a worse president.…,Cernovich,551074,3027,55,0
1098,2020-02-11 19:23:55,RT @MattWalshBlog: Conservatives jumping on the #BloombergIsRacist bandwagon are now agreeing with the left that it’s racist to discuss the…,Cernovich,551074,3027,773,0
1099,2020-02-11 19:23:40,"RT @parscale: All the money in the world can’t undo this

“The way you get guns out of the kids’ hands is to throw them up against the wall…",Cernovich,551074,3027,11577,0
1100,2020-02-11 19:23:03,"RT @JackPosobiec: Here's the latest

- Suspect in Jacksonville van attack admitted anti-Trump motive to police because ""someone had to take…",Cernovich,551074,3027,1516,0
1101,2020-02-11 19:18:21,"RT @ScottAdamsSays: If you are a Trump supporter who wants some laughs today, check out the #BloombergIsRacist hashtag to see what spending…",Cernovich,551074,3027,2769,0
1102,2020-02-11 19:17:56,RT @Surabees: Can someone please remind me how many years John Brennan is spending in prison for lying under oath?,Cernovich,551074,3027,5564,0
1103,2020-02-11 19:17:38,RT @jackvale: @Cernovich Wait... the guy who suggested that bestiality become legal? That guy?,Cernovich,551074,3027,9,0
1104,2020-02-11 19:07:35,"RT @sarafischer: Scoop: Google's next news investment 
The Young Turks, one of the largest progressive digital publishers on YouTube, is re…",Cernovich,551074,3027,605,0
1105,2020-02-11 19:05:12,RT @prageru: Thought @YouTube claimed to be ideologically neutral? 🤔,Cernovich,551074,3027,180,0
1106,2020-02-11 18:47:42,"RT @RobertWasinger: . @JoeBiden A real winner, quitting before the votes are in!  Come on Joe you can pull it off!!! https://t.co/THTHMfgoop",Cernovich,551074,3027,23,0
1107,2020-02-11 18:43:00,"RT @DonaldJTrumpJr: Omg! Leaked audio of Mike Bloomberg talking about the high crime rates among urban minorities. 

“And the way to get th…",Cernovich,551074,3027,19346,0
1108,2020-02-11 18:40:46,"“The Young Turks (TYT), one of the largest progressive digital publishers on YouTube, is receiving funding from Google-owned YouTube.” https://t.co/aQ62KGD56d",Cernovich,551074,3027,244,389
1109,2020-02-11 18:38:38,"RT @robbysoave: I will never understand how, in this era of cancellation, The Young Turks gets away with having this name.",Cernovich,551074,3027,251,0
1110,2020-02-11 18:38:27,"RT @luisjgomez: #SkankfestSouth lineup is nuts

Tom Green, Jim Norton, Nick DiPaolo, Andrew Santino, Robert Kelly, Todd Glass, Dan Soder, M…",Cernovich,551074,3027,58,0
1111,2020-02-11 08:56:30,RT @NYCPBA: To the 100 plus cops who turned out for the arraignment of the attempted cop-killer who ambushed our fellow NYPD officers this…,Cernovich,551074,3027,3872,0
1112,2020-02-11 07:55:08,RT @matteosalvinimi: Buongiorno e buon martedì! 😊 https://t.co/82QACzNqXe,Cernovich,551074,3027,159,0
1113,2020-02-11 07:46:58,"RT @RealSaavedra: HANNITY: Do you want to legalize heroin?

DEMOCRAT TULSI GABBARD: Refuses to answer

H: Heroin?

G:—

H: Heroin?

G:—

H:…",Cernovich,551074,3027,6906,0
1114,2020-02-11 06:59:15,RT @MustangGirl3: @realDonaldTrump Please pardon Roger Stone! This is a travesty! Don’t wait. Sentencing coming Feb 20th. Thank you. It’s t…,Cernovich,551074,3027,120,0
1115,2020-02-11 06:02:54,"RT @Cernovich: The Western innovation of ""nuclear family"" was a disaster.

Extended family in other parts of world, women see each other mo…",Cernovich,551074,3027,180,0
1116,2020-02-11 06:02:40,"RT @Cernovich: Grandparents are what’s missing from this (worthy read) article. 

The nuclear family was the greatest mistake of western ci…",Cernovich,551074,3027,157,0
1117,2020-02-11 06:01:35,"RT @SteveKornacki: February 16, 1988. New Hampshire primary night. A victorious Vice President George Bush is finishing an interview with N…",Cernovich,551074,3027,689,0
1118,2020-02-11 06:01:32,RT @MatthewKeysLive: I wish we still had television news like this. No crazy lower-third texts or insane graphics or partisan yelling and a…,Cernovich,551074,3027,25,0
1119,2020-02-11 06:00:10,@realDonaldTrump Pardon! https://t.co/r5wEwwylce,Cernovich,551074,3027,207,935
1120,2020-02-11 05:59:36,@realDonaldTrump Pardon Roger Stone!,Cernovich,551074,3027,230,1564
1121,2020-02-11 05:56:47,@Y_U_ASK They have always been kind. But antifa has made threats.,Cernovich,551074,3027,0,2
1122,2020-02-11 05:56:01,"RT @MarcLobliner: Facts don’t care about your feelings. 

It sucks to hear and even irritates me, but for those smarter than me, is it true…",Cernovich,551074,3027,21,0
1123,2020-02-11 05:55:46,RT @AP_Politics: A far-right conspiracy theory is creeping into mainstream politics. QAnon centers on the baseless belief that President Tr…,Cernovich,551074,3027,2245,0
1124,2020-02-11 05:54:43,RT @TomFitton: VINDICATION: @RealDonaldTrump INNOCENT And Should Demand Justice for Coup Attack--from Schiff to Obama; @JudicialWatch Study…,Cernovich,551074,3027,6691,0
1125,2020-02-11 05:51:11,RT @isamuel: “And the way you get the guns out of the [black] kids’ hands is to throw them up against the wall and frisk them.” I would nev…,Cernovich,551074,3027,196,0
1126,2020-02-11 05:49:22,RT @CANCEL_SAM: Senator @ninaturner just Berned down the MSNBC studio https://t.co/bbkvkd2I46,Cernovich,551074,3027,5495,0
1127,2020-02-11 05:45:48,@TheRalphRetort Man that’s depressing.,Cernovich,551074,3027,1,30
1128,2020-02-11 05:13:57,"RT @djlavoie: If Smashing Pumpkins released their song “1979” today, it would be about the year 2004. https://t.co/fU0MqHn7eO",Cernovich,551074,3027,350,0
1129,2020-02-11 05:13:42,RT @michaelmalice: FACT CHECK: The 1918 influenza epidemic killed more people than the Great War.,Cernovich,551074,3027,171,0
1130,2020-02-11 05:13:30,"RT @spud_ruckus: @michaelmalice New York Times, semi accurate, since 1918. https://t.co/GZSEeslCG6",Cernovich,551074,3027,84,0
1131,2020-02-11 05:04:36,"RT @AmyKremer: I wondered why the rally was so short tonight &amp; felt disappointed, but now we know why it was short &amp; I feel horrible.

God…",Cernovich,551074,3027,2760,0
1132,2020-02-11 04:55:43,RT @woke8yearold: https://t.co/JiNkkvutXb,Cernovich,551074,3027,398,0
1133,2020-02-11 04:48:19,"RT @DC_Draino: If you care more about cow milk than rampant pedophilia infecting your industry, you might be a Hollywood elitist",Cernovich,551074,3027,897,0
1134,2020-02-11 04:47:11,"RT @Timcast: Lol Youtube has taken down the C-Span video of @RandPaul speaking to the Senate about Eric Ciaramella

https://t.co/R4vJC9BI4e",Cernovich,551074,3027,1018,0
1135,2020-02-11 04:46:24,RT @KARK4News: Little Rock Mayor Frank Scott Jr. endorses Mike Bloomberg for president. #ARnews https://t.co/6S4YQrD8qi,Cernovich,551074,3027,18,0
1136,2020-02-11 04:40:57,RT @LouDobbs: It's Time for Judge Sullivan and DOJ to End the Torture of Gen. Flynn:  Federal judge indefinitely postpones sentencing of Mi…,Cernovich,551074,3027,4071,0
1137,2020-02-11 04:40:53,"RT @stevenchase: Coronavirus incubation period up to 24 days, not 14, new study finds. Reporting by Caixin. https://t.co/HdBqeoDuQy",Cernovich,551074,3027,449,0
1138,2020-02-11 04:39:51,Is Larry David on the Trump Train?,Cernovich,551074,3027,86,912
1139,2020-02-11 04:17:16,"I occasionally have to block people from Instagram as some think it’s “disrespectful,” and really think I’m trying to hear that from them. https://t.co/JYaklqNpac",Cernovich,551074,3027,2,40
1140,2020-02-11 04:13:22,RT @BenjaminPDixon: Audio of @MikeBloomberg’s 2015 @AspenInstitute speech where he explains that “you can just Xerox (copy)” the descriptio…,Cernovich,551074,3027,12175,0
1141,2020-02-11 04:10:16,RT @hollyotterbein: Bernie Sanders takes the stage at the get-out-the-vote rally with Alexandria Ocasio-Cortez and The Strokes. “Woa!” he s…,Cernovich,551074,3027,1674,0
1142,2020-02-11 04:04:48,"RT @davereaboi: Newest prep meal: ground chicken breast, green beans, mushrooms, and peppers. Cooked with very light avocado oil and a litt…",Cernovich,551074,3027,16,0
1143,2020-02-11 03:54:08,"RT @MatthewKeysLive: #BREAKING: American evacuee who is quarantined in San Diego is the 13th person to contract Wuhan coronavirus, CDC offi…",Cernovich,551074,3027,60,0
