FromType,FromName,Edge,ToType,ToName,Weight
User,Bananas4Bernie,Retweeted by,User,danapaige23,1
User,Bananas4Bernie,Retweeted by,User,danehurt,1
User,Bananas4Bernie,Retweeted by,User,emc_mcdonald,1
User,Bananas4Bernie,Retweeted by,User,eskandalowithak,1
User,Bananas4Bernie,Retweeted by,User,fancygap1,1
User,Bananas4Bernie,Retweeted by,User,fpturner,1
User,Bananas4Bernie,Retweeted by,User,g_birdslide,1
User,Bananas4Bernie,Retweeted by,User,goingscottyy,1
User,Bananas4Bernie,Retweeted by,User,grandmaofanange,1
User,Bananas4Bernie,Retweeted by,User,jojoagogo007,1
User,Bananas4Bernie,Retweeted by,User,lesbianintell,1
User,Bananas4Bernie,Retweeted by,User,lesstaxingcpa,1
User,Bananas4Bernie,Retweeted by,User,lilTurpenoid,1
User,Bananas4Bernie,Retweeted by,User,mayo4u,1
User,Bananas4Bernie,Retweeted by,User,omgwtfbrb1min,1
User,Bananas4Bernie,Retweeted by,User,phannyfishcakes,1
User,Bananas4Bernie,Retweeted by,User,pmcall,1
User,Bananas4Bernie,Retweeted by,User,realofficialc3,1
User,Bananas4Bernie,Retweeted by,User,robinjpearson,1
User,Bananas4Bernie,Retweeted by,User,sadbeachbum,1
User,Bananas4Bernie,Retweeted by,User,the7thseph,1
User,Bananas4Bernie,Retweeted by,User,theguynamedtony,1
User,Bananas4Bernie,Retweeted by,User,transtomlez,1
User,Bananas4Bernie,Retweeted by,User,utopianexile,1
User,Bananas4Bernie,Retweeted by,User,yert_lol,1
User,Bananas4Bernie,Retweeted by,User,zazahan1,1
User,Barebeautybody,Retweeted by,User,scrapy,1
User,BeauTFC,Retweeted by,User,Rex_The_Reptar,1
User,BeauTFC,Retweeted by,User,bpz6961,1
User,BeauTFC,Retweeted by,User,fippyd,1
User,BeauTFC,Retweeted by,User,fixsocietyancom,1
User,BeauTFC,Retweeted by,User,jerrydouglass8,1
User,BeauTFC,Retweeted by,User,omegacatzed,1
User,BeauTFC,Retweeted by,User,zinemaniac,1
User,BeefySnacks,Retweeted by,User,supersteve994,1
User,BeefySnacks,Retweeted by,User,thezjharris,1
User,BernForBernie20,Retweeted by,User,2slizeofpizza,1
User,BernForBernie20,Retweeted by,User,3AsKicks,1
User,BernForBernie20,Retweeted by,User,BatavusB,1
User,BernForBernie20,Retweeted by,User,BernForBernie20,1
User,BernForBernie20,Retweeted by,User,BlazeitJared,1
User,BernForBernie20,Retweeted by,User,BonesHusker,1
User,BernForBernie20,Retweeted by,User,BranManagement,1
User,BernForBernie20,Retweeted by,User,COLBYJANSENXXX,1
User,BernForBernie20,Retweeted by,User,CarthyismsRad,1
User,BernForBernie20,Retweeted by,User,Cofadad,1
User,BernForBernie20,Retweeted by,User,Cowicide,1
User,BernForBernie20,Retweeted by,User,DaletheTarantu1,1
User,BernForBernie20,Retweeted by,User,DarkDrai,1
User,BernForBernie20,Retweeted by,User,DemJustice,1
User,BernForBernie20,Retweeted by,User,DreamsRestless,1
User,BernForBernie20,Retweeted by,User,DylanSmits1,1
User,BernForBernie20,Retweeted by,User,Ebiscuses,1
User,BernForBernie20,Retweeted by,User,EthicalMachine,1
User,BernForBernie20,Retweeted by,User,FranklyDankie,1
User,BernForBernie20,Retweeted by,User,Isse93z,1
User,BernForBernie20,Retweeted by,User,JacquelynPeck11,1
User,BernForBernie20,Retweeted by,User,Jamiegeosol,1
User,BernForBernie20,Retweeted by,User,Kory07778383,1
User,BernForBernie20,Retweeted by,User,LiamTheoneill,1
User,BernForBernie20,Retweeted by,User,Lightrider,1
User,BernForBernie20,Retweeted by,User,MeTaLMaideN8,1
User,BernForBernie20,Retweeted by,User,MonixChonies,1
User,BernForBernie20,Retweeted by,User,Nathan_Diaz3412,1
User,BernForBernie20,Retweeted by,User,NiburLaup,1
User,BernForBernie20,Retweeted by,User,Nicole52832411,1
User,BernForBernie20,Retweeted by,User,PEY2K,1
User,BernForBernie20,Retweeted by,User,PapiBaig,1
User,BernForBernie20,Retweeted by,User,Pythagasaurus2,1
User,BernForBernie20,Retweeted by,User,RX_Unavailable,1
User,BernForBernie20,Retweeted by,User,SecularProgr3ss,1
User,BernForBernie20,Retweeted by,User,SirBlahzay,1
User,BernForBernie20,Retweeted by,User,StolenShiva,1
User,BernForBernie20,Retweeted by,User,ZGaming40915398,1
User,BernForBernie20,Retweeted by,User,bailpirate,1
User,BernForBernie20,Retweeted by,User,brooklynnygirl,1
User,BernForBernie20,Retweeted by,User,cesarisai003,1
User,BernForBernie20,Retweeted by,User,daguz80,1
User,BernForBernie20,Retweeted by,User,davidsirias1,1
User,BernForBernie20,Retweeted by,User,dreamlover_09,1
User,BernForBernie20,Retweeted by,User,fippyd,1
User,BernForBernie20,Retweeted by,User,heathermmcq,1
User,BernForBernie20,Retweeted by,User,idolhandz1,1
User,BernForBernie20,Retweeted by,User,jennasky38377,1
User,BernForBernie20,Retweeted by,User,jhaleyj56,1
User,BernForBernie20,Retweeted by,User,khromatichyena,1
User,BernForBernie20,Retweeted by,User,likingyou,1
User,BernForBernie20,Retweeted by,User,mickey94114,1
User,BernForBernie20,Retweeted by,User,nerdswagfest,1
User,BernForBernie20,Retweeted by,User,novenator,1
User,BernForBernie20,Retweeted by,User,phantom06,1
User,BernForBernie20,Retweeted by,User,rajseshadri,1
User,BernForBernie20,Retweeted by,User,realofficialc3,1
User,BernForBernie20,Retweeted by,User,starkpassenger,1
User,BernForBernie20,Retweeted by,User,sushipizzacoin,1
User,BernForBernie20,Retweeted by,User,vp3ngwinv,1
User,BernForBernie20,Retweeted by,User,wright2014,1
User,BernForBernie20,Retweeted by,User,zazahan1,1
User,BernPress,Retweeted by,User,4closureNation2,1
User,BernPress,Retweeted by,User,brooklynnygirl,1
User,BernToAsch,Retweeted by,User,MattStreacker,1
User,BernToAsch,Retweeted by,User,SlemPike1,1
User,Bernie2020WH,Retweeted by,User,HThurs,1
User,Bernie4USAPrez,Retweeted by,User,Q_TCork,1
User,Bernie4USAPrez,Retweeted by,User,scrapy,1
User,BernieBean824,Retweeted by,User,HansDJurgenson,1
User,BernieSan42020,Retweeted by,User,ClitorisVoter,2
User,BernieSan42020,Retweeted by,User,PFC_Discord,1
User,BiddyGoToBed,Retweeted by,User,JBDuff13,1
User,BigRfaze,Retweeted by,User,GodlessNZ,1
User,BigRfaze,Retweeted by,User,PegDelp,1
User,BigWhifferBrand,Retweeted by,User,_stealyourfate_,1
User,BillofEconomic,Retweeted by,User,AngieandOliver,1
User,BlakeleyBartley,Retweeted by,User,gahaworld,1
User,BobbyBolts,Retweeted by,User,Aflac75689281,1
User,BonesHusker,Retweeted by,User,realDunlopFuzzy,1
User,Brangq_,Retweeted by,User,realDunlopFuzzy,1
User,BrookeMaine,Retweeted by,User,BourbonNaps,1
User,BrookeMaine,Retweeted by,User,CentristsSuck,1
User,BrookeMaine,Retweeted by,User,CorinnePasq,1
User,BrookeMaine,Retweeted by,User,JustinFFFFFFu,1
User,BrookeMaine,Retweeted by,User,butler_adame,1
User,BrookeMaine,Retweeted by,User,shay_ally_,1
User,BrookeMaine,Retweeted by,User,tweets4twits,1
User,BryanDMcNally,Retweeted by,User,WheeleyML,1
User,BryanDMcNally,Retweeted by,User,candlefoxkit,1
User,Buffalo3701,Retweeted by,User,Gem_Tones,1
User,BuniculaTv,Retweeted by,User,AnarchistEgghed,1
User,BuniculaTv,Retweeted by,User,Annie_Nunya81,1
User,BuniculaTv,Retweeted by,User,CoastalBendBern,1
User,BuniculaTv,Retweeted by,User,Michael82760947,1
User,BuniculaTv,Retweeted by,User,PoliticalPloxy,1
User,BuniculaTv,Retweeted by,User,RobchikPetrov,1
User,BuniculaTv,Retweeted by,User,igmcdizzy,1
User,BuniculaTv,Retweeted by,User,ravelesm,1
User,BuniculaTv,Retweeted by,User,xluluo,1
User,BynumMojo,Retweeted by,User,HiJCP,1
User,CDZ_999,Retweeted by,User,CDZ_999,1
User,CRPSANGEL,Retweeted by,User,SharonZeggert,1
User,CRPSANGEL,Retweeted by,User,benther73534973,1
User,CagedBirdsCafe,Retweeted by,User,SSandernista,1
User,CalebDHacker,Retweeted by,User,BirdAntifa,1
User,CalebDHacker,Retweeted by,User,Stuff_Ally_Says,1
User,CallingBSonU,Retweeted by,User,GaielleTalking,1
User,CallingBSonU,Retweeted by,User,MariaMe42546452,1
User,CallingBSonU,Retweeted by,User,PicardSa,1
User,CallingBSonU,Retweeted by,User,USARebelSway,1
User,CallingBSonU,Retweeted by,User,katsil1,1
User,CallingBSonU,Retweeted by,User,tbeaux29,1
User,CannibalSlang,Retweeted by,User,akeleven,1
User,CannibalSlang,Retweeted by,User,zens,1
User,Capraagave,Retweeted by,User,Marcelo100500,1
User,CarlosVega818,Retweeted by,User,CarthyismsRad,1
User,CarlosVega818,Retweeted by,User,realofficialc3,1
User,CarlosVega818,Retweeted by,User,yert_lol,1
User,CarlozCabrera,Retweeted by,User,DrdaveAnddee,1
User,CaweltiSierra,Retweeted by,User,commiefromtx,1
User,CaweltiSierra,Retweeted by,User,tweets4twits,1
User,CentristsSuck,Retweeted by,User,DrdaveAnddee,1
User,ChaysValore,Retweeted by,User,HThurs,1
User,ChomperDQ,Retweeted by,User,StevenBorn5,1
User,ChrisWenmoth,Retweeted by,User,scrapy,2
User,ColadaDerrick,Retweeted by,User,therealsocheath,1
User,ColeBanuelos,Retweeted by,User,WallHaxx,1
User,ColeHama,Retweeted by,User,leadandgold_cdh,1
User,CongressLawton4,Retweeted by,User,SlemPike1,1
User,CongressLawton4,Retweeted by,User,piper_way,1
User,ConsensusExiled,Retweeted by,User,SimonBursell,1
User,ConsensusExiled,Retweeted by,User,mednin,1
User,ConsensusExiled,Retweeted by,User,swiminthegray,1
User,Cowicide,Retweeted by,User,Andyhackett360,1
User,Cowicide,Retweeted by,User,BarbaraLNewsome,1
User,Cowicide,Retweeted by,User,BobCroaker,1
User,Cowicide,Retweeted by,User,BrianDeCesare,1
User,Cowicide,Retweeted by,User,CarthyismsRad,1
User,Cowicide,Retweeted by,User,CommieAngel,1
User,Cowicide,Retweeted by,User,IWANT2NO,1
User,Cowicide,Retweeted by,User,MariaGucci2,1
User,Cowicide,Retweeted by,User,Mike55584269,2
User,Cowicide,Retweeted by,User,Nin39Nine,1
User,Cowicide,Retweeted by,User,NthingInPrtculr,1
User,Cowicide,Retweeted by,User,PeoplePartyOhio,1
User,Cowicide,Retweeted by,User,PeterETyrrell,1
User,Cowicide,Retweeted by,User,RandalZ,1
User,Cowicide,Retweeted by,User,RightNowJohn,1
User,Cowicide,Retweeted by,User,RuckCohlchez,1
User,Cowicide,Retweeted by,User,Sarahbear80,2
User,Cowicide,Retweeted by,User,SlemPike1,1
User,Cowicide,Retweeted by,User,YourWifesBot,2
User,Cowicide,Retweeted by,User,bernie_hello,1
User,Cowicide,Retweeted by,User,bernie_woman,2
User,Cowicide,Retweeted by,User,corgispants,1
User,Cowicide,Retweeted by,User,davidsirias1,2
User,Cowicide,Retweeted by,User,dmommawiz,1
User,Cowicide,Retweeted by,User,hitchcme1,2
User,Cowicide,Retweeted by,User,jamis_dempsey,1
User,Cowicide,Retweeted by,User,jthefrog3,1
User,Cowicide,Retweeted by,User,ju_ju_bird,1
User,Cowicide,Retweeted by,User,leaflee11,2
User,Cowicide,Retweeted by,User,omgwtfbrb1min,1
User,Cowicide,Retweeted by,User,somnanbulles,1
User,Cowicide,Retweeted by,User,theGuruWithin,1
User,Cowicide,Retweeted by,User,zazahan1,1
User,CtrldEntropy,Retweeted by,User,Frank57635029,1
User,CultureShlock,Retweeted by,User,3AsKicks,1
User,CultureShlock,Retweeted by,User,AbrahamHalabi,1
User,CultureShlock,Retweeted by,User,BamaGirlzRbest,1
User,CultureShlock,Retweeted by,User,BernToTheFuture,1
User,CultureShlock,Retweeted by,User,CarthyismsRad,1
User,CultureShlock,Retweeted by,User,EECM66,1
User,CultureShlock,Retweeted by,User,JaimeCalaveras,1
User,CultureShlock,Retweeted by,User,JoannaConn3lly,1
User,CultureShlock,Retweeted by,User,Kory07778383,1
User,CultureShlock,Retweeted by,User,Lefty_Pack,1
User,CultureShlock,Retweeted by,User,MattStreacker,1
User,CultureShlock,Retweeted by,User,MaudlinMaenad,1
User,CultureShlock,Retweeted by,User,Sanders_46_,1
User,CultureShlock,Retweeted by,User,Simranphadnis,1
User,CultureShlock,Retweeted by,User,SlemPike1,1
User,CultureShlock,Retweeted by,User,YakovPettersson,1
User,CultureShlock,Retweeted by,User,Yusefeid2,1
User,CultureShlock,Retweeted by,User,beehinnant,1
User,CultureShlock,Retweeted by,User,born_summer62,1
User,CultureShlock,Retweeted by,User,clerks82,1
User,CultureShlock,Retweeted by,User,cowmanater,1
User,CultureShlock,Retweeted by,User,cr627,1
User,CultureShlock,Retweeted by,User,daguz80,1
User,CultureShlock,Retweeted by,User,danapaige23,1
User,CultureShlock,Retweeted by,User,fancygap1,1
User,CultureShlock,Retweeted by,User,filmbuddhist,1
User,CultureShlock,Retweeted by,User,garrettgravley,1
User,CultureShlock,Retweeted by,User,jaimierobertson,1
User,CultureShlock,Retweeted by,User,jennasky38377,1
User,CultureShlock,Retweeted by,User,jerri_peal,1
User,CultureShlock,Retweeted by,User,lesstaxingcpa,1
User,CultureShlock,Retweeted by,User,nerdswagfest,1
User,CultureShlock,Retweeted by,User,realofficialc3,1
User,CultureShlock,Retweeted by,User,rosiest16423071,1
User,CultureShlock,Retweeted by,User,sponson,1
User,CultureShlock,Retweeted by,User,tweets4twits,1
User,CultureShlock,Retweeted by,User,utopianexile,1
User,CultureShlock,Retweeted by,User,yert_lol,1
User,Cynicurus,Retweeted by,User,Kory07778383,1
User,Cynicurus,Retweeted by,User,MattStreacker,1
User,Cynicurus,Retweeted by,User,j2thev88,1
User,Cynicurus,Retweeted by,User,tweets4twits,1
User,D_Born,Retweeted by,User,23LuisHernandez,1
User,D_Born,Retweeted by,User,CarthyismsRad,1
User,D_Born,Retweeted by,User,CommieAngel,1
User,D_Born,Retweeted by,User,CreativePost,1
User,D_Born,Retweeted by,User,EECM66,1
User,D_Born,Retweeted by,User,John_n_Oregon,1
User,D_Born,Retweeted by,User,Kory07778383,1
User,D_Born,Retweeted by,User,L_Moore_CA,1
User,D_Born,Retweeted by,User,LiberalDose,1
User,D_Born,Retweeted by,User,MeTaLMaideN8,1
User,D_Born,Retweeted by,User,MsRock4Ever,1
User,D_Born,Retweeted by,User,RandyEberle,1
User,D_Born,Retweeted by,User,Sanders_46_,1
User,D_Born,Retweeted by,User,SlemPike1,1
User,D_Born,Retweeted by,User,Ventura4Bernie,1
User,D_Born,Retweeted by,User,brooklynnygirl,1
User,D_Born,Retweeted by,User,clerks82,1
User,D_Born,Retweeted by,User,cocobluesky,1
User,D_Born,Retweeted by,User,fancygap1,1
User,D_Born,Retweeted by,User,j2thev88,1
User,D_Born,Retweeted by,User,mfosb,1
User,D_Born,Retweeted by,User,realofficialc3,1
User,D_Born,Retweeted by,User,zazahan1,1
User,Dan_Plane,Retweeted by,User,BranManagement,1
User,Dan_Plane,Retweeted by,User,EECM66,1
User,Dan_Plane,Retweeted by,User,HawkingDead,1
User,Dan_Plane,Retweeted by,User,Lightrider,1
User,Dan_Plane,Retweeted by,User,MsRock4Ever,1
User,Dan_Plane,Retweeted by,User,SirTwo80,1
User,Dan_Plane,Retweeted by,User,TonkaToy_1,1
User,Dan_Plane,Retweeted by,User,brooklynnygirl,1
User,Dan_Plane,Retweeted by,User,cesarisai003,1
User,Dan_Plane,Retweeted by,User,cheeselyneebitz,1
User,Dan_Plane,Retweeted by,User,frd_w_k,1
User,Dan_Plane,Retweeted by,User,heathermmcq,1
User,Dan_Plane,Retweeted by,User,mednin,1
User,Dan_Plane,Retweeted by,User,mfosb,1
User,Dan_Plane,Retweeted by,User,pinkbluepastel,1
User,Dan_Plane,Retweeted by,User,salsaeed78,1
User,Dan_Plane,Retweeted by,User,starkpassenger,1
User,Dan_Plane,Retweeted by,User,takemeupbaby,1
User,Danny_Stainview,Retweeted by,User,EECM66,1
User,Danny_Stainview,Retweeted by,User,fancygap1,1
User,Danny_Stainview,Retweeted by,User,yert_lol,1
User,DarkDrai,Retweeted by,User,scrapy,1
User,DarnelSugarfoo,Retweeted by,User,idawhannadoyou,1
User,Dean5012,Retweeted by,User,3AsKicks,1
User,Dean5012,Retweeted by,User,CarthyismsRad,1
User,Dean5012,Retweeted by,User,David95309707,1
User,Dean5012,Retweeted by,User,DeJaResidue,1
User,Dean5012,Retweeted by,User,LiberalDose,1
User,Dean5012,Retweeted by,User,MattStreacker,1
User,Dean5012,Retweeted by,User,NickiLovesTruth,1
User,Dean5012,Retweeted by,User,SlemPike1,1
User,Dean5012,Retweeted by,User,aquaponicdave,1
User,Dean5012,Retweeted by,User,daguz80,1
User,Dean5012,Retweeted by,User,hilosteven,1
User,Dean5012,Retweeted by,User,kelheath,1
User,Dean5012,Retweeted by,User,kipwood13,1
User,Dean5012,Retweeted by,User,mfosb,1
User,Dean5012,Retweeted by,User,natscloset,1
User,DonCarloBambino,Retweeted by,User,PrisonMike81,1
User,Ellars,Retweeted by,User,123phillipg,1
User,Ellars,Retweeted by,User,3AsKicks,1
User,Ellars,Retweeted by,User,AGCGuitar,1
User,Ellars,Retweeted by,User,AbrahamMoe,1
User,Ellars,Retweeted by,User,AguilaForLife10,1
User,Ellars,Retweeted by,User,Anthony_tech2,1
User,Ellars,Retweeted by,User,Artazanas2020,1
User,Ellars,Retweeted by,User,Atarasado,1
User,Ellars,Retweeted by,User,BackstreetLamb,1
User,Ellars,Retweeted by,User,BluRidge4Bernie,1
User,Ellars,Retweeted by,User,BoarHunterWard,1
User,Ellars,Retweeted by,User,BonesHusker,1
User,Ellars,Retweeted by,User,BourbonNaps,1
User,Ellars,Retweeted by,User,BoyMelty,1
User,Ellars,Retweeted by,User,BranManagement,1
User,Ellars,Retweeted by,User,BuddyWoodchips,1
User,Ellars,Retweeted by,User,CarmenlilBear,1
User,Ellars,Retweeted by,User,CarthyismsRad,1
User,Ellars,Retweeted by,User,Chriss2Fly,1
User,Ellars,Retweeted by,User,CiazIcy,1
User,Ellars,Retweeted by,User,ColeHama,1
User,Ellars,Retweeted by,User,ColinJChoate,1
User,Ellars,Retweeted by,User,CorruptMugshots,1
User,Ellars,Retweeted by,User,CreativePost,1
User,Ellars,Retweeted by,User,CrystalFleisc10,1
User,Ellars,Retweeted by,User,CuccoIan,1
User,Ellars,Retweeted by,User,Danny_Bites,1
User,Ellars,Retweeted by,User,DarkDrai,1
User,Ellars,Retweeted by,User,Davinhi11,1
User,Ellars,Retweeted by,User,Diego_Eggo19,1
User,Ellars,Retweeted by,User,DylanSmits1,1
User,Ellars,Retweeted by,User,EECM66,1
User,Ellars,Retweeted by,User,Ebiscuses,1
User,Ellars,Retweeted by,User,EmuCowboyBebop1,1
User,Ellars,Retweeted by,User,EthicalMachine,2
User,Ellars,Retweeted by,User,FoneboneJay,1
User,Ellars,Retweeted by,User,GalanUlysses,1
User,Ellars,Retweeted by,User,GhostVidal,1
User,Ellars,Retweeted by,User,HonorableDeath3,1
User,Ellars,Retweeted by,User,InternetRooster,1
User,Ellars,Retweeted by,User,IntuitiveHearts,1
User,Ellars,Retweeted by,User,JPS31415,1
User,Ellars,Retweeted by,User,James_Egner,1
User,Ellars,Retweeted by,User,Jamiegeosol,1
User,Ellars,Retweeted by,User,JenniferJettner,1
User,Ellars,Retweeted by,User,John931457621,1
User,Ellars,Retweeted by,User,KellyJoule,1
User,Ellars,Retweeted by,User,Leah14990954,1
User,Ellars,Retweeted by,User,Lightrider,1
User,Ellars,Retweeted by,User,LindaKay1971,1
User,Ellars,Retweeted by,User,LuLuBme810,1
User,Ellars,Retweeted by,User,MaddySwag666,1
User,Ellars,Retweeted by,User,Mama_Bedlam,1
User,Ellars,Retweeted by,User,Marcodells,1
User,Ellars,Retweeted by,User,MattWallace1922,1
User,Ellars,Retweeted by,User,MirabalMario,1
User,Ellars,Retweeted by,User,MissBrandieee,1
User,Ellars,Retweeted by,User,Mr_Mrtnzz,1
User,Ellars,Retweeted by,User,MurphsIaw,2
User,Ellars,Retweeted by,User,Nathan_Diaz3412,2
User,Ellars,Retweeted by,User,NiburLaup,1
User,Ellars,Retweeted by,User,NickiLovesTruth,1
User,Ellars,Retweeted by,User,PX_Entei,1
User,Ellars,Retweeted by,User,PaulinoBraun,1
User,Ellars,Retweeted by,User,ProgCong,1
User,Ellars,Retweeted by,User,ProudAmerican82,1
User,Ellars,Retweeted by,User,RestingPaper,1
User,Ellars,Retweeted by,User,RingfordGaming,1
User,Ellars,Retweeted by,User,RolanEgalite,1
User,Ellars,Retweeted by,User,RomyKenobi,1
User,Ellars,Retweeted by,User,SCUDave,1
User,Ellars,Retweeted by,User,Sanders_46_,1
User,Ellars,Retweeted by,User,ShaneKHennessy,1
User,Ellars,Retweeted by,User,Shrek_megusta,1
User,Ellars,Retweeted by,User,SirTwo80,1
User,Ellars,Retweeted by,User,SlandersBernard,1
User,Ellars,Retweeted by,User,ThatRealProgre1,1
User,Ellars,Retweeted by,User,TheHoustonAstro,1
User,Ellars,Retweeted by,User,UnBanBoi1,1
User,Ellars,Retweeted by,User,Ventura4Bernie,1
User,Ellars,Retweeted by,User,VictorFiction,1
User,Ellars,Retweeted by,User,Weeaboo_J0NES,1
User,Ellars,Retweeted by,User,WilkWilkerson,1
User,Ellars,Retweeted by,User,Xanarch_Vigil,1
User,Ellars,Retweeted by,User,XxMr_MacabrexX,1
User,Ellars,Retweeted by,User,YaEazy,1
User,Ellars,Retweeted by,User,Yusefeid2,1
User,Ellars,Retweeted by,User,_AR93_,1
User,Ellars,Retweeted by,User,_RickyCalderon,1
User,Ellars,Retweeted by,User,andrewyangs,1
User,Ellars,Retweeted by,User,baddabells,1
User,Ellars,Retweeted by,User,blcklvsmatut,1
User,Ellars,Retweeted by,User,bluedottx,1
User,Ellars,Retweeted by,User,cesarisai003,1
User,Ellars,Retweeted by,User,cuethxrain,1
User,Ellars,Retweeted by,User,cvom3,1
User,Ellars,Retweeted by,User,daguz80,1
User,Ellars,Retweeted by,User,ellison_wit,1
User,Ellars,Retweeted by,User,fbg_bac,1
User,Ellars,Retweeted by,User,fgsPolitics,1
User,Ellars,Retweeted by,User,fiiinry,1
User,Ellars,Retweeted by,User,fippyd,1
User,Ellars,Retweeted by,User,frankthefox,1
User,Ellars,Retweeted by,User,g_dingus,1
User,Ellars,Retweeted by,User,godzillas_mama,1
User,Ellars,Retweeted by,User,grandmaofanange,1
User,Ellars,Retweeted by,User,haleylynnette6,1
