FromType,FromName,Edge,ToType,ToName,Weight
User,BernForBernie20,Retweeted by,User,twentyarms,1
User,BernToAsch,Retweeted by,User,3AsKicks,1
User,BernToAsch,Retweeted by,User,Jae__Jay,1
User,BernToAsch,Retweeted by,User,mfosb,1
User,BernToAsch,Retweeted by,User,mommadore,1
User,BlakeleyBartley,Retweeted by,User,rockriver_,1
User,BluRidge4Bernie,Retweeted by,User,OldSaukRiver,1
User,BobbyBolts,Retweeted by,User,mommadore,1
User,BrainFarce,Retweeted by,User,HThurs,1
User,BreakingTheNEW5,Retweeted by,User,BreakingTheNEW5,1
User,BreakingTheNEW5,Retweeted by,User,w7bro,1
User,BrookeMaine,Retweeted by,User,LesleyRHafalia,1
User,BrookeMaine,Retweeted by,User,RynnBrooke,1
User,BrookeMaine,Retweeted by,User,TrungKienHuynh1,1
User,BrookeMaine,Retweeted by,User,Xcizior,1
User,BrookeMaine,Retweeted by,User,victorianerafan,1
User,BrookeMaine,Retweeted by,User,yellowmangood,1
User,Buffalo3701,Retweeted by,User,TheCanadianOx,1
User,Buffalo3701,Retweeted by,User,kalkua1,1
User,BuniculaTv,Retweeted by,User,beaukpad,1
User,BuniculaTv,Retweeted by,User,jennasky38377,1
User,BuniculaTv,Retweeted by,User,steviexmcfly,1
User,CallingBSonU,Retweeted by,User,SCPatriot39,1
User,CannibalSlang,Retweeted by,User,AntiheroCepero,1
User,CannibalSlang,Retweeted by,User,WannaBeLikMike,1
User,Carolin75054091,Retweeted by,User,Cowicide,1
User,Carolin75054091,Retweeted by,User,LaurenBrillante,1
User,Carolin75054091,Retweeted by,User,scaryfoxx,1
User,CaweltiSierra,Retweeted by,User,scrapy,1
User,CentristsSuck,Retweeted by,User,BillHog15360397,1
User,ChaysValore,Retweeted by,User,MichaelGuttorm3,1
User,ColadaDerrick,Retweeted by,User,bucketofloosers,1
User,Cowicide,Retweeted by,User,3AsKicks,1
User,Cowicide,Retweeted by,User,AmeliaIsRadical,1
User,Cowicide,Retweeted by,User,ExecuteVillainy,1
User,Cowicide,Retweeted by,User,PongiJohn,1
User,Cowicide,Retweeted by,User,Progressive_YT,1
User,Cowicide,Retweeted by,User,Sparblack1213,1
User,Cowicide,Retweeted by,User,mizladyjayne,1
User,Cowicide,Retweeted by,User,sammad381,1
User,CoziTiger,Retweeted by,User,HThurs,1
User,CoziTiger,Retweeted by,User,SmallBiz4Trump,1
User,CoziTiger,Retweeted by,User,dionysus_heart,1
User,CultureShlock,Retweeted by,User,ArcticFox_am_I,1
User,CultureShlock,Retweeted by,User,ArthurRudolph6,1
User,CultureShlock,Retweeted by,User,BernitaCantrel1,1
User,CultureShlock,Retweeted by,User,BillHog15360397,1
User,CultureShlock,Retweeted by,User,Burb_Beer_Dude,1
User,CultureShlock,Retweeted by,User,ITrump85,1
User,CultureShlock,Retweeted by,User,JadePagola,1
User,CultureShlock,Retweeted by,User,Krisptina,1
User,CultureShlock,Retweeted by,User,MVE620,1
User,CultureShlock,Retweeted by,User,TIsthegoat,1
User,CultureShlock,Retweeted by,User,ZackMcQuack,1
User,CultureShlock,Retweeted by,User,chkzulu,1
User,CultureShlock,Retweeted by,User,komradekiki,1
User,CultureShlock,Retweeted by,User,mfosb,1
User,CultureShlock,Retweeted by,User,mommadore,1
User,CultureShlock,Retweeted by,User,rb218702,1
User,Cynicurus,Retweeted by,User,3AsKicks,1
User,Cynicurus,Retweeted by,User,mommadore,1
User,Cynicurus,Retweeted by,User,zazahan1,1
User,DPalmarRibeiro,Retweeted by,User,scrapy,1
User,D_Born,Retweeted by,User,3AsKicks,1
User,D_Born,Retweeted by,User,AcousticMap,1
User,D_Born,Retweeted by,User,AntiheroCepero,1
User,D_Born,Retweeted by,User,ArcticFox_am_I,1
User,D_Born,Retweeted by,User,BillHog15360397,1
User,D_Born,Retweeted by,User,RealTrevorReese,1
User,D_Born,Retweeted by,User,Teddyshouse2II,1
User,D_Born,Retweeted by,User,ThinkivistBlog,1
User,D_Born,Retweeted by,User,gies_stephen,1
User,D_Born,Retweeted by,User,mizladyjayne,1
User,D_Born,Retweeted by,User,mommadore,1
User,D_Born,Retweeted by,User,philipschwalb,1
User,D_Born,Retweeted by,User,theradleftorium,1
User,DanielBackstro1,Retweeted by,User,clearwa51830290,1
User,Danny_Stainview,Retweeted by,User,3AsKicks,1
User,Danny_Stainview,Retweeted by,User,mommadore,1
User,DareenXoo,Retweeted by,User,vegansoulache,1
User,Dean5012,Retweeted by,User,BillHog15360397,1
User,Dean5012,Retweeted by,User,Dawn_Here_,1
User,Dean5012,Retweeted by,User,habemuspapadam,1
User,Dean5012,Retweeted by,User,mommadore,1
User,Dean5012,Retweeted by,User,silverwolfcc,1
User,DeerTrans,Retweeted by,User,DievanHarmelen,1
User,DeerTrans,Retweeted by,User,JoseMendoza94,1
User,DionteVirgoHBIC,Retweeted by,User,ImLevii,1
User,Dmaus08,Retweeted by,User,HThurs,1
User,Dogger55,Retweeted by,User,ZABenson,1
User,Dr___J,Retweeted by,User,thetruthwillo15,1
User,DrewFranzblau,Retweeted by,User,kiralio,1
User,EKraabel,Retweeted by,User,3AsKicks,1
User,EKraabel,Retweeted by,User,BillHog15360397,1
User,EdanClay,Retweeted by,User,reallyDonB,1
User,Ellars,Retweeted by,User,3AsKicks,1
User,Ellars,Retweeted by,User,999_hologram,1
User,Ellars,Retweeted by,User,AmerigoUSA1776,1
User,Ellars,Retweeted by,User,AshlayahNeal,1
User,Ellars,Retweeted by,User,B73483272,1
User,Ellars,Retweeted by,User,BigKnickFan,1
User,Ellars,Retweeted by,User,BillHog15360397,1
User,Ellars,Retweeted by,User,BiotechNewbie,1
User,Ellars,Retweeted by,User,Brian_2488,1
User,Ellars,Retweeted by,User,BuddyMoore23,1
User,Ellars,Retweeted by,User,Burb_Beer_Dude,1
User,Ellars,Retweeted by,User,DB_Specter,1
User,Ellars,Retweeted by,User,DJMille26866097,1
User,Ellars,Retweeted by,User,DanielMarcosCep,1
User,Ellars,Retweeted by,User,DianeFarringt11,1
User,Ellars,Retweeted by,User,EShaibal,1
User,Ellars,Retweeted by,User,EzWebb,1
User,Ellars,Retweeted by,User,HectorSalgado,1
User,Ellars,Retweeted by,User,HongshaHilario,1
User,Ellars,Retweeted by,User,IanMooney72,1
User,Ellars,Retweeted by,User,JCTrey,1
User,Ellars,Retweeted by,User,J_CROMO,1
User,Ellars,Retweeted by,User,JoMufasa_,1
User,Ellars,Retweeted by,User,KellyMoist,2
User,Ellars,Retweeted by,User,Krisptina,1
User,Ellars,Retweeted by,User,Kylepuppy2020,1
User,Ellars,Retweeted by,User,LVanessa213,1
User,Ellars,Retweeted by,User,LehmannBro,1
User,Ellars,Retweeted by,User,LesleyRHafalia,1
User,Ellars,Retweeted by,User,LisaWrites4,1
User,Ellars,Retweeted by,User,LucidLuci,1
User,Ellars,Retweeted by,User,MJermson,1
User,Ellars,Retweeted by,User,MargeMakesMemes,1
User,Ellars,Retweeted by,User,MichaelOldGregg,1
User,Ellars,Retweeted by,User,NancyRog11,1
User,Ellars,Retweeted by,User,PhillipHefner1,1
User,Ellars,Retweeted by,User,Poch1998,1
User,Ellars,Retweeted by,User,Ramthapa7771,1
User,Ellars,Retweeted by,User,Setmagad,1
User,Ellars,Retweeted by,User,SmallBiz4Trump,1
User,Ellars,Retweeted by,User,Sonali1214,1
User,Ellars,Retweeted by,User,StargayzerAtty,1
User,Ellars,Retweeted by,User,TIsthegoat,1
User,Ellars,Retweeted by,User,TanyaGKasim,1
User,Ellars,Retweeted by,User,TheBern420,1
User,Ellars,Retweeted by,User,Unusual_Pers0n,1
User,Ellars,Retweeted by,User,VTR1Mom3,2
User,Ellars,Retweeted by,User,Vinnie_Ngo,1
User,Ellars,Retweeted by,User,_OmegaSeven_,1
User,Ellars,Retweeted by,User,aishlingmara,2
User,Ellars,Retweeted by,User,axjus,1
User,Ellars,Retweeted by,User,beccathelevy,1
User,Ellars,Retweeted by,User,edubtrub,1
User,Ellars,Retweeted by,User,farraheastcoast,1
User,Ellars,Retweeted by,User,growingaway,1
User,Ellars,Retweeted by,User,humanityubi,1
User,Ellars,Retweeted by,User,life_fucked_lol,1
User,Ellars,Retweeted by,User,lonelylamee,1
User,Ellars,Retweeted by,User,maanwell,1
User,Ellars,Retweeted by,User,mfosb,1
User,Ellars,Retweeted by,User,mommadore,1
User,Ellars,Retweeted by,User,mortytheniphead,1
User,Ellars,Retweeted by,User,natanael_zc,1
User,Ellars,Retweeted by,User,nievesjj,1
User,Ellars,Retweeted by,User,parcel_broust,1
User,Ellars,Retweeted by,User,patrickhhhhhh,1
User,Ellars,Retweeted by,User,philipschwalb,1
User,Ellars,Retweeted by,User,rain_stuart,1
User,Ellars,Retweeted by,User,sendmethePDF,1
User,Ellars,Retweeted by,User,silverwolfcc,1
User,Ellars,Retweeted by,User,trumpwarrior45,1
User,Ellars,Retweeted by,User,wisemom113,1
User,FemaleBernieBro,Retweeted by,User,Bettymartinis,1
User,FemaleBernieBro,Retweeted by,User,TIsthegoat,1
User,FemaleBernieBro,Retweeted by,User,ThiefUsNFlufHed,1
User,FemaleBernieBro,Retweeted by,User,daguz80,1
User,FemaleBernieBro,Retweeted by,User,scotty2971,1
User,FrFriedPotaters,Retweeted by,User,bucketofloosers,1
User,FrancisNgannou_,Retweeted by,User,2slizeofpizza,1
User,FrancisNgannou_,Retweeted by,User,Cole_August,1
User,FrancisNgannou_,Retweeted by,User,Emsatthedisco,1
User,FrancisNgannou_,Retweeted by,User,FbayareaS,1
User,FrancisNgannou_,Retweeted by,User,Jen2Jenny,1
User,FrancisNgannou_,Retweeted by,User,KevinKhoi,1
User,FrancisNgannou_,Retweeted by,User,Monogrammaton,1
User,FrancisNgannou_,Retweeted by,User,NormanBates1961,1
User,FrancisNgannou_,Retweeted by,User,P_o_e_t,1
User,GeorgeHiggins,Retweeted by,User,realmbs07,1
User,HLRacicot,Retweeted by,User,chbstone2,1
User,HamFistSwiggy,Retweeted by,User,3AsKicks,1
User,HamFistSwiggy,Retweeted by,User,BWrinkler,1
User,HamFistSwiggy,Retweeted by,User,CristieM13,1
User,HamFistSwiggy,Retweeted by,User,John_n_Oregon,1
User,HamFistSwiggy,Retweeted by,User,mommadore,1
User,HamFistSwiggy,Retweeted by,User,pxrs01,1
User,HamFistSwiggy,Retweeted by,User,rabiaabernathy,1
User,HamFistSwiggy,Retweeted by,User,zazahan1,1
User,HansenLit,Retweeted by,User,ACleverNickname,1
User,HansenLit,Retweeted by,User,Joelmrich,1
User,HansenLit,Retweeted by,User,K810Mt,1
User,HansenLit,Retweeted by,User,LVanessa213,1
User,HansenLit,Retweeted by,User,Madres4Bernie,1
User,HansenLit,Retweeted by,User,elevate67,1
User,HansenLit,Retweeted by,User,hotbutteroats,1
User,HansenLit,Retweeted by,User,omnioooks,1
User,Hard_Bastard,Retweeted by,User,3AsKicks,1
User,Hard_Bastard,Retweeted by,User,mommadore,1
User,HarrisonA2020,Retweeted by,User,standurground23,1
User,HarryDoes,Retweeted by,User,WTF,1
User,HoosierJackson,Retweeted by,User,lulu111593,1
User,Horse_Jeans,Retweeted by,User,BillHog15360397,1
User,INGFirebrand,Retweeted by,User,OffensivelyHigh,1
User,IP_Mason,Retweeted by,User,3AsKicks,1
User,IP_Mason,Retweeted by,User,Larry92465502,1
User,IndyPressLive,Retweeted by,User,AppleReality,1
User,IndyPressLive,Retweeted by,User,ExecuteVillainy,1
User,IndyPressLive,Retweeted by,User,IndyPressLive,2
User,IndyPressLive,Retweeted by,User,LVanessa213,1
User,IndyPressLive,Retweeted by,User,awesomeballs23,1
User,IndyPressLive,Retweeted by,User,truthcounts4,1
User,InlawsOutlaws,Retweeted by,User,1life2give,1
User,InlawsOutlaws,Retweeted by,User,3AsKicks,1
User,InlawsOutlaws,Retweeted by,User,Ripple1974,1
User,InlawsOutlaws,Retweeted by,User,astoldby_shy,1
User,InternetRooster,Retweeted by,User,Bettymartinis,1
User,InternetRooster,Retweeted by,User,HollandforBern,1
User,InternetRooster,Retweeted by,User,LesleyRHafalia,1
User,JDolanne,Retweeted by,User,PeconicLady,1
User,Jamieyanggang,Retweeted by,User,Jamieyanggang,1
User,Jamieyanggang,Retweeted by,User,SWarrior204,1
User,JayMerold,Retweeted by,User,factsdontlie19,1
User,JayMerold,Retweeted by,User,sasentertainmnt,2
User,JayPotato1,Retweeted by,User,123phillipg,1
User,JayPotato1,Retweeted by,User,Aaron_____Davis,1
User,JayPotato1,Retweeted by,User,BuddyMoore23,1
User,JayPotato1,Retweeted by,User,DianeFarringt11,1
User,JayPotato1,Retweeted by,User,FShnerb,1
User,JayPotato1,Retweeted by,User,James0000000004,1
User,JayPotato1,Retweeted by,User,KellyMoist,1
User,JayPotato1,Retweeted by,User,Krisptina,1
User,JayPotato1,Retweeted by,User,Neko1320,1
User,JayPotato1,Retweeted by,User,PapiBaig,1
User,JayPotato1,Retweeted by,User,Reasonably_so,1
User,JayPotato1,Retweeted by,User,Romero_Ramirezz,1
User,JayPotato1,Retweeted by,User,Torndownstatue,1
User,JayPotato1,Retweeted by,User,Vinnie_Ngo,1
User,JayPotato1,Retweeted by,User,bmwdjj13,1
User,JayPotato1,Retweeted by,User,jennife57097358,1
User,JayPotato1,Retweeted by,User,majortomf,1
User,JayPotato1,Retweeted by,User,mfosb,1
User,JayPotato1,Retweeted by,User,mommadore,1
User,JayPotato1,Retweeted by,User,nik_eni,1
User,JayPotato1,Retweeted by,User,rlgordon18_ruth,1
User,JayPotato1,Retweeted by,User,sendmethePDF,1
User,JayPotato1,Retweeted by,User,sydneyziems,1
User,JayPotato1,Retweeted by,User,theghettojoker,1
User,JayPotato1,Retweeted by,User,trebamipivo,1
User,Jehane94,Retweeted by,User,Yokai_chan,1
User,Jehane94,Retweeted by,User,mastroneel,1
User,JockoPotato,Retweeted by,User,scrapy,1
User,Joes_Eat,Retweeted by,User,igmcdizzy,1
User,Joes_Eat,Retweeted by,User,mechitta91,1
User,JohnathanRoyale,Retweeted by,User,Haz_el_eyes,1
User,JohnathanRoyale,Retweeted by,User,SodomeGomorrhe,1
User,JohnnyJamsSEA,Retweeted by,User,3AsKicks,1
User,JohnnyJamsSEA,Retweeted by,User,ArcticFox_am_I,1
User,JohnnyJamsSEA,Retweeted by,User,BillHog15360397,1
User,JohnnyJamsSEA,Retweeted by,User,BklynMS,1
User,JohnnyJamsSEA,Retweeted by,User,BoonieKane,1
User,JohnnyJamsSEA,Retweeted by,User,BreakingTheNEW5,1
User,JohnnyJamsSEA,Retweeted by,User,CommieAngel,1
User,JohnnyJamsSEA,Retweeted by,User,DareenXoo,1
User,JohnnyJamsSEA,Retweeted by,User,IanMooney72,1
User,JohnnyJamsSEA,Retweeted by,User,JamaKBrown,1
User,JohnnyJamsSEA,Retweeted by,User,JeffMyers82,1
User,JohnnyJamsSEA,Retweeted by,User,JokertheFox,1
User,JohnnyJamsSEA,Retweeted by,User,KeelingCurve_9,1
User,JohnnyJamsSEA,Retweeted by,User,MonardaB,1
User,JohnnyJamsSEA,Retweeted by,User,Monices_Pieces,1
User,JohnnyJamsSEA,Retweeted by,User,NancyRog11,1
User,JohnnyJamsSEA,Retweeted by,User,Quixoticmatter,1
User,JohnnyJamsSEA,Retweeted by,User,Rahnaseeta,1
User,JohnnyJamsSEA,Retweeted by,User,SSandernista,1
User,JohnnyJamsSEA,Retweeted by,User,UrbanWitch6,1
User,JohnnyJamsSEA,Retweeted by,User,UvKLvr47,1
User,JohnnyJamsSEA,Retweeted by,User,Yokai_chan,1
User,JohnnyJamsSEA,Retweeted by,User,ewolkcin,1
User,JohnnyJamsSEA,Retweeted by,User,jindabine,1
User,JohnnyJamsSEA,Retweeted by,User,mommadore,1
User,JohnnyJamsSEA,Retweeted by,User,mrxak,1
User,JohnnyJamsSEA,Retweeted by,User,peteravilesjr2,1
User,JohnnyJamsSEA,Retweeted by,User,scaryfoxx,1
User,JohnnyJamsSEA,Retweeted by,User,socialcapitali3,1
User,JohnnyJamsSEA,Retweeted by,User,sthomas459,1
User,JohnnyJamsSEA,Retweeted by,User,therealunicornn,1
User,JohnnyJamsSEA,Retweeted by,User,verylargeant,1
User,JohnnyJamsSEA,Retweeted by,User,w7bro,1
User,JohnnyJamsSEA,Retweeted by,User,xman_10,1
User,JoshuaTemple80,Retweeted by,User,CalebDHacker,1
User,K0mori_,Retweeted by,User,IDIOTdella,1
User,K0mori_,Retweeted by,User,isitjustmeman,1
User,KashJackson2018,Retweeted by,User,1redneckfish,1
User,KashJackson2018,Retweeted by,User,BattleBornThom,1
User,KashJackson2018,Retweeted by,User,BuddyMoore23,1
User,KashJackson2018,Retweeted by,User,CkaylovesUSA,1
User,KashJackson2018,Retweeted by,User,DJMille26866097,1
User,KashJackson2018,Retweeted by,User,DanaMil70590816,1
User,KashJackson2018,Retweeted by,User,MaltYebisu,1
User,KashJackson2018,Retweeted by,User,Mrs2ndAmendment,1
User,KashJackson2018,Retweeted by,User,N_D110863,1
User,KashJackson2018,Retweeted by,User,PrivilegedVictm,1
User,KashJackson2018,Retweeted by,User,RobertH35632482,1
User,KashJackson2018,Retweeted by,User,ShaktiForTrump,1
User,KashJackson2018,Retweeted by,User,Studpardee,1
User,KashJackson2018,Retweeted by,User,The_Right_Half,1
User,KashJackson2018,Retweeted by,User,Trumplican_68,1
User,KashJackson2018,Retweeted by,User,Whosaclown,1
User,KashJackson2018,Retweeted by,User,XArmandKleinX,1
User,KashJackson2018,Retweeted by,User,XoSolutions2020,1
User,KashJackson2018,Retweeted by,User,buster_pitts,1
User,KashJackson2018,Retweeted by,User,gin_clair,1
User,KashJackson2018,Retweeted by,User,great_patriot2,1
User,KashJackson2018,Retweeted by,User,isavega2017,1
User,KashJackson2018,Retweeted by,User,k_ricciardo,1
User,KashJackson2018,Retweeted by,User,kathyrolandsmit,1
User,KashJackson2018,Retweeted by,User,llpkauai,1
User,KashJackson2018,Retweeted by,User,pamnsc,1
User,KashJackson2018,Retweeted by,User,plcdb,1
User,KashJackson2018,Retweeted by,User,realDougStew,1
User,KashJackson2018,Retweeted by,User,sbelcher9,1
User,KashJackson2018,Retweeted by,User,truthseeker6761,1
User,KashJackson2018,Retweeted by,User,waafootball,1
User,KashJackson2018,Retweeted by,User,weimrnr,1
User,Kayrosis,Retweeted by,User,LokiValdoxan,1
User,Kayrosis,Retweeted by,User,mortytheniphead,1
User,Kayrosis,Retweeted by,User,sophon_11m,1
User,KeyDecision1,Retweeted by,User,0bellaciao,1
User,KeyDecision1,Retweeted by,User,3AsKicks,1
User,KeyDecision1,Retweeted by,User,999_hologram,1
User,KeyDecision1,Retweeted by,User,AcousticMap,1
User,KeyDecision1,Retweeted by,User,AliceSPORPf,1
User,KeyDecision1,Retweeted by,User,Anarcish,1
User,KeyDecision1,Retweeted by,User,ArcticFox_am_I,1
User,KeyDecision1,Retweeted by,User,BernitaCantrel1,1
User,KeyDecision1,Retweeted by,User,CalebDHacker,1
User,KeyDecision1,Retweeted by,User,DJClaussen71,1
User,KeyDecision1,Retweeted by,User,IllMortalDeity,1
User,KeyDecision1,Retweeted by,User,Jay_Mo1317,1
User,KeyDecision1,Retweeted by,User,JunkieCentric,1
User,KeyDecision1,Retweeted by,User,LeftSideKrew,1
User,KeyDecision1,Retweeted by,User,Mingygirl,1
User,KeyDecision1,Retweeted by,User,MuslimMissWorld,1
User,KeyDecision1,Retweeted by,User,SSandernista,1
User,KeyDecision1,Retweeted by,User,WarriorSavage5,1
User,KeyDecision1,Retweeted by,User,WilkWilkerson,1
User,KeyDecision1,Retweeted by,User,Yokai_chan,1
User,KeyDecision1,Retweeted by,User,artemis_echo,1
User,KeyDecision1,Retweeted by,User,bernie_woman,1
User,KeyDecision1,Retweeted by,User,codejs42,1
User,KeyDecision1,Retweeted by,User,drcaban,1
User,KeyDecision1,Retweeted by,User,holly_season,1
User,KeyDecision1,Retweeted by,User,jan_tate,1
User,KeyDecision1,Retweeted by,User,kamper73,1
User,KeyDecision1,Retweeted by,User,latespring01,1
User,KeyDecision1,Retweeted by,User,mfosb,1
User,KeyDecision1,Retweeted by,User,mommadore,1
User,KeyDecision1,Retweeted by,User,poetneon,1
User,KeyDecision1,Retweeted by,User,silverwolfcc,1
User,KeyDecision1,Retweeted by,User,zazahan1,1
User,Kindnes70657503,Retweeted by,User,3AsKicks,1
User,Kindnes70657503,Retweeted by,User,BillHog15360397,1
User,Kindnes70657503,Retweeted by,User,KidCoheed,1
User,Kindnes70657503,Retweeted by,User,TIsthegoat,1
User,Kindnes70657503,Retweeted by,User,lily_oh_lily_,1
User,KipPesto,Retweeted by,User,UvKLvr47,1
User,KipPesto,Retweeted by,User,lulu111593,1
User,Knonfodder,Retweeted by,User,GFarquart,1
User,Lars9596,Retweeted by,User,DianaCialino,1
User,Lars9596,Retweeted by,User,Lars9596,1
User,LaurenBrillante,Retweeted by,User,RightNowJohn,1
User,LeftSideKrew,Retweeted by,User,one1flapjack,1
User,LeftistRasta,Retweeted by,User,PranaysGhost,1
User,LeniDiamond,Retweeted by,User,jude_lanotta,1
User,LilithRainn,Retweeted by,User,Aaron_____Davis,1
User,Madd5265,Retweeted by,User,ARoyall_95,1
User,Madd5265,Retweeted by,User,BiotechNewbie,1
User,Madd5265,Retweeted by,User,Forwardprogres6,1
User,Madd5265,Retweeted by,User,yangfrpres,1
User,Madison_Jourdan,Retweeted by,User,Phiphthvyoo,1
User,ManifestKarma,Retweeted by,User,Eugen31745685,1
User,ManifestKarma,Retweeted by,User,ITroll4u2,1
User,ManifestKarma,Retweeted by,User,MartinLangan3,1
User,ManifestKarma,Retweeted by,User,PhyllisHart16,1
User,ManifestKarma,Retweeted by,User,Sandy65Beach,1
User,Map4latte,Retweeted by,User,Justa18076678,1
User,Map4latte,Retweeted by,User,Ollie38158972,1
User,Map4latte,Retweeted by,User,tpete811,1
User,MariaGucci2,Retweeted by,User,JJarack,1
User,MariaGucci2,Retweeted by,User,LifeofRyan_,1
User,MariaGucci2,Retweeted by,User,PartyCrypto,1
User,MariaGucci2,Retweeted by,User,mg_juniee,1
User,McBrungus,Retweeted by,User,BillHog15360397,1
User,McBrungus,Retweeted by,User,zazahan1,1
User,Mokum_Misfit,Retweeted by,User,BradleyRBloom,1
User,Mokum_Misfit,Retweeted by,User,Carolin75054091,1
User,Mokum_Misfit,Retweeted by,User,RobchikPetrov,1
User,Mokum_Misfit,Retweeted by,User,TIsthegoat,1
User,Mokum_Misfit,Retweeted by,User,clown8bender,1
User,Mokum_Misfit,Retweeted by,User,eas_abzin3,1
User,Mokum_Misfit,Retweeted by,User,fpturner,1
User,Mokum_Misfit,Retweeted by,User,kimmierae61,1
User,Mokum_Misfit,Retweeted by,User,littlemeanj9,1
User,NewsPuppet,Retweeted by,User,Anon49459700,1
