FromType,FromName,Edge,ToType,ToName,Weight
User,VickieLu70,Retweeted by,User,ExodusSix,1
User,VickieLu70,Retweeted by,User,F1mclaren2,1
User,VickieLu70,Retweeted by,User,JWyokoman,1
User,VickieLu70,Retweeted by,User,Joe_Spooter,1
User,VickieLu70,Retweeted by,User,Juan_Az27,1
User,VickieLu70,Retweeted by,User,KateBlake5,1
User,VickieLu70,Retweeted by,User,KeithLucas1989,1
User,VickieLu70,Retweeted by,User,Kendall17Davis,1
User,VickieLu70,Retweeted by,User,LordChombos,1
User,VickieLu70,Retweeted by,User,Manb666,1
User,VickieLu70,Retweeted by,User,NounRiot,1
User,VickieLu70,Retweeted by,User,NthingInPrtculr,1
User,VickieLu70,Retweeted by,User,SweetTweettDude,1
User,VickieLu70,Retweeted by,User,TheBern420,1
User,VickieLu70,Retweeted by,User,Unguided,1
User,VickieLu70,Retweeted by,User,asothen,1
User,VickieLu70,Retweeted by,User,bluedottx,1
User,VickieLu70,Retweeted by,User,dial_bob,1
User,VickieLu70,Retweeted by,User,feisallel_messi,1
User,VickieLu70,Retweeted by,User,frd_w_k,1
User,VickieLu70,Retweeted by,User,gahaworld,1
User,VickieLu70,Retweeted by,User,hail_g,1
User,VickieLu70,Retweeted by,User,harveyjstratton,1
User,VickieLu70,Retweeted by,User,jan_tate,1
User,VickieLu70,Retweeted by,User,jennasky38377,1
User,VickieLu70,Retweeted by,User,jude_lanotta,1
User,VickieLu70,Retweeted by,User,jvgraz,1
User,VickieLu70,Retweeted by,User,kavinislyfeyall,1
User,VickieLu70,Retweeted by,User,konjurtek,1
User,VickieLu70,Retweeted by,User,leaflee11,1
User,VickieLu70,Retweeted by,User,lgbtas7,1
User,VickieLu70,Retweeted by,User,mednin,1
User,VickieLu70,Retweeted by,User,nativespecies,1
User,VickieLu70,Retweeted by,User,ojama666,1
User,VickieLu70,Retweeted by,User,propaltganda,1
User,VickieLu70,Retweeted by,User,somnanbulles,1
User,VickieLu70,Retweeted by,User,spfarrelltweets,1
User,VickieLu70,Retweeted by,User,tweets4twits,1
User,Vindicator725,Retweeted by,User,FriedQueso,1
User,WV4Bernie,Retweeted by,User,VanreeQ,1
User,WV4Bernie,Retweeted by,User,betty1yeti,1
User,WV4Bernie,Retweeted by,User,jennasky38377,1
User,WV4Bernie,Retweeted by,User,tweets4twits,1
User,WWG_1WGA_,Retweeted by,User,12BravoGran,1
User,WWG_1WGA_,Retweeted by,User,199cNew,1
User,WWG_1WGA_,Retweeted by,User,Anthony_85ra,1
User,WWG_1WGA_,Retweeted by,User,BarbaraObiedzen,1
User,WWG_1WGA_,Retweeted by,User,GNas40212987,1
User,WWG_1WGA_,Retweeted by,User,GaskillRebecca,1
User,WWG_1WGA_,Retweeted by,User,IMISTHEBOWLBROS,1
User,WWG_1WGA_,Retweeted by,User,KarenTriebel,1
User,WWG_1WGA_,Retweeted by,User,Liana_,1
User,WWG_1WGA_,Retweeted by,User,PRSorensen1,1
User,WWG_1WGA_,Retweeted by,User,WWG_1WGA_,1
User,WWG_1WGA_,Retweeted by,User,chiles_dc,1
User,WWG_1WGA_,Retweeted by,User,jbtole2,1
User,WWG_1WGA_,Retweeted by,User,oystergirl3,1
User,WWG_1WGA_,Retweeted by,User,xtrabiggg,1
User,WamsuttaLives,Retweeted by,User,CentristsSuck,1
User,WamsuttaLives,Retweeted by,User,Conruthhoward,2
User,WamsuttaLives,Retweeted by,User,EarthAcolytes,1
User,WamsuttaLives,Retweeted by,User,LittleBirdSteph,1
User,WamsuttaLives,Retweeted by,User,MeretriciousPro,1
User,WamsuttaLives,Retweeted by,User,S0lldus,1
User,WamsuttaLives,Retweeted by,User,genofthesea,1
User,WamsuttaLives,Retweeted by,User,jude_lanotta,1
User,WamsuttaLives,Retweeted by,User,unspokenbond,1
User,WestChacon1,Retweeted by,User,HJextor,1
User,WestCoastGadfly,Retweeted by,User,BadJohnBrown,1
User,WestCoastGadfly,Retweeted by,User,BernieBot_2020,1
User,WestCoastGadfly,Retweeted by,User,DrdaveAnddee,1
User,WestCoastGadfly,Retweeted by,User,IPM_HQ,1
User,WestCoastGadfly,Retweeted by,User,LVanessa213,1
User,WestCoastGadfly,Retweeted by,User,MdNasir81346476,1
User,WestCoastGadfly,Retweeted by,User,Mokum_Misfit,1
User,WestCoastGadfly,Retweeted by,User,Sarahbear80,1
User,WestCoastGadfly,Retweeted by,User,joelle_craft,1
User,WestCoastGadfly,Retweeted by,User,mlptweets12,1
User,WilkWilkerson,Retweeted by,User,AndrewLauterba8,1
User,WilkWilkerson,Retweeted by,User,Bern4prez1,1
User,WilkWilkerson,Retweeted by,User,DHajjari,1
User,WilkWilkerson,Retweeted by,User,DrSNelson2,1
User,WilkWilkerson,Retweeted by,User,DrdaveAnddee,1
User,WilkWilkerson,Retweeted by,User,GeorgeSoniak,1
User,WilkWilkerson,Retweeted by,User,Handzupinc,1
User,WilkWilkerson,Retweeted by,User,LibertyHussein,1
User,WilkWilkerson,Retweeted by,User,Luma923,1
User,WilkWilkerson,Retweeted by,User,MattStreacker,1
User,WilkWilkerson,Retweeted by,User,bobokkin,1
User,WilkWilkerson,Retweeted by,User,bucketofloosers,1
User,WilkWilkerson,Retweeted by,User,justaberniegirl,1
User,WilkWilkerson,Retweeted by,User,lgbtas7,1
User,WilkWilkerson,Retweeted by,User,mettahapa,1
User,WilkWilkerson,Retweeted by,User,pullmywings,1
User,WilkWilkerson,Retweeted by,User,susanna_g888,1
User,WillWBloom,Retweeted by,User,Handzupinc,1
User,WillWBloom,Retweeted by,User,HeldOlivia,1
User,WillWBloom,Retweeted by,User,LiftTheeLeft,1
User,WillWBloom,Retweeted by,User,MichaelOSteffan,1
User,WillWBloom,Retweeted by,User,Mrsmanager2,1
User,WillWBloom,Retweeted by,User,alternate_idea,1
User,WillWBloom,Retweeted by,User,hunnyfiend,1
User,WillWBloom,Retweeted by,User,mettahapa,1
User,WillWBloom,Retweeted by,User,sabrina68,1
User,WyattDuncan,Retweeted by,User,AsapRat,1
User,Zebop,Retweeted by,User,MariaBoss18,1
User,ZeldaFan180,Retweeted by,User,espy25,1
User,ZeldaFan180,Retweeted by,User,kcitraro,1
User,ZeldaFan180,Retweeted by,User,melodyisdestiny,1
User,ZeldaFan180,Retweeted by,User,sam_mar_1,1
User,Zinnsgh0stX,Retweeted by,User,pure_democracy,1
User,_AshLake_,Retweeted by,User,ApikorosRope,1
User,_AshLake_,Retweeted by,User,DrdaveAnddee,1
User,_AshLake_,Retweeted by,User,YoSteveees,1
User,_AshLake_,Retweeted by,User,acvalens,1
User,_AshLake_,Retweeted by,User,emmerynjane,1
User,_AshLake_,Retweeted by,User,loch_northern,1
User,_AshLake_,Retweeted by,User,necrofamicom,1
User,_AshLake_,Retweeted by,User,silverwolfcc,1
User,_Derek_Morgan,Retweeted by,User,EncryptedAfro,1
User,_Derek_Morgan,Retweeted by,User,HThurs,1
User,_Derek_Morgan,Retweeted by,User,KAIJUKING23,2
User,_Derek_Morgan,Retweeted by,User,The_Prevailer,1
User,_Duncand,Retweeted by,User,AmundsenOz,1
User,_Duncand,Retweeted by,User,AndrewLauterba8,1
User,_Duncand,Retweeted by,User,Colonnade_ATL,1
User,_Duncand,Retweeted by,User,DHajjari,1
User,_Duncand,Retweeted by,User,DrSNelson2,1
User,_Duncand,Retweeted by,User,Handzupinc,1
User,_Duncand,Retweeted by,User,HeldOlivia,1
User,_Duncand,Retweeted by,User,Legotrekker,1
User,_Duncand,Retweeted by,User,Marxian_Theory,1
User,_Duncand,Retweeted by,User,MattStreacker,1
User,_Duncand,Retweeted by,User,_aeWinD,1
User,_Duncand,Retweeted by,User,bobokkin,1
User,_Duncand,Retweeted by,User,brooklyn_ny718,1
User,_Duncand,Retweeted by,User,bucketofloosers,1
User,_Duncand,Retweeted by,User,jude_lanotta,1
User,_Duncand,Retweeted by,User,mettahapa,1
User,_Duncand,Retweeted by,User,sunnywood49,1
User,_dylan_martinez,Retweeted by,User,Capraagave,1
User,a_chedda,Retweeted by,User,thetruthwillo15,1
User,aenaaaaaaaaa,Retweeted by,User,BroodingLark,1
User,aenaaaaaaaaa,Retweeted by,User,Crunched4time,1
User,aenaaaaaaaaa,Retweeted by,User,FranklyDankie,1
User,aenaaaaaaaaa,Retweeted by,User,JoLissa13,1
User,aenaaaaaaaaa,Retweeted by,User,LiveGreenAtlas,1
User,aidanwould,Retweeted by,User,Annietiques,1
User,aidanwould,Retweeted by,User,DanCas2,1
User,aidanwould,Retweeted by,User,LeonSeifers,1
User,aidanwould,Retweeted by,User,MrG2EK,1
User,aidanwould,Retweeted by,User,zakkmccone,1
User,alidiamickelson,Retweeted by,User,bryan_boleyn,1
User,an_drogon,Retweeted by,User,art_tactical,1
User,andytheleftist,Retweeted by,User,chikeokjr24,1
User,angelas2ndacct,Retweeted by,User,StyleXPro,1
User,apollo079,Retweeted by,User,meapsbeaye,1
User,appuntito160,Retweeted by,User,CANNIBALKING2,1
User,appuntito160,Retweeted by,User,propaltganda,1
User,arcadeyblog,Retweeted by,User,aenaaaaaaaaa,1
User,axiomreport,Retweeted by,User,Bookem27835446,1
User,axiomreport,Retweeted by,User,CentristsSuck,1
User,axiomreport,Retweeted by,User,axiomreport,1
User,axiomreport,Retweeted by,User,kaci1951,1
User,axiomreport,Retweeted by,User,webdeezyns,1
User,barry_kane64,Retweeted by,User,Tyler_M_Adolfo,1
User,bashbashbedash,Retweeted by,User,HJextor,1
User,bashbashbedash,Retweeted by,User,JoLissa13,1
User,bashbashbedash,Retweeted by,User,ishtarmuz,1
User,bec_in_LV,Retweeted by,User,jude_lanotta,1
User,bernie_hello,Retweeted by,User,HJextor,1
User,bernie_hello,Retweeted by,User,mi2guys,1
User,berniesanders48,Retweeted by,User,GeorgeSoniak,1
User,berniesanders48,Retweeted by,User,thoughtsbyruya,1
User,blue78987,Retweeted by,User,GabeGivnish,1
User,bobokkin,Retweeted by,User,Kathy64120382,1
User,bobokkin,Retweeted by,User,LisaBarrettLMB,1
User,bobokkin,Retweeted by,User,cogitoergowho,2
User,bobokkin,Retweeted by,User,erinmcb19319611,1
User,brentwalton87,Retweeted by,User,BernieSan42020,1
User,brentwalton87,Retweeted by,User,LauschJack,1
User,brentwalton87,Retweeted by,User,SlemPike1,1
User,brentwalton87,Retweeted by,User,ToddAppel,1
User,brentwalton87,Retweeted by,User,andymcdrewface,1
User,brentwalton87,Retweeted by,User,bobokkin,1
User,brentwalton87,Retweeted by,User,bucketofloosers,1
User,brentwalton87,Retweeted by,User,dact_le,1
User,brentwalton87,Retweeted by,User,jude_lanotta,1
User,brentwalton87,Retweeted by,User,sabrina68,1
User,brettsperminute,Retweeted by,User,erixwilson,1
User,carmellotruffle,Retweeted by,User,Ian_Sun,1
User,carmellotruffle,Retweeted by,User,LauschJack,1
User,carmellotruffle,Retweeted by,User,melocq22,1
User,carmellotruffle,Retweeted by,User,unspokenbond,1
User,chikeokjr24,Retweeted by,User,Cheesburglar,1
User,chikeokjr24,Retweeted by,User,HeartBerns,1
User,chikeokjr24,Retweeted by,User,RealCyrilO,1
User,chikeokjr24,Retweeted by,User,thetruthwillo15,1
User,chuddunk,Retweeted by,User,JoLissa13,1
User,clean_airs,Retweeted by,User,bobokkin,1
User,clean_airs,Retweeted by,User,bucketofloosers,1
User,clean_airs,Retweeted by,User,mettahapa,1
User,clerks82,Retweeted by,User,JoLissa13,1
User,clerks82,Retweeted by,User,KYOOsTweets,1
User,commiefromtx,Retweeted by,User,tweets4twits,1
User,compoczar,Retweeted by,User,GeorgeSoniak,1
User,corrcomm,Retweeted by,User,JEANNEinWa,1
User,corrcomm,Retweeted by,User,Quinntessence_,1
User,corrcomm,Retweeted by,User,TrustThePlant,1
User,corrcomm,Retweeted by,User,growingaway,1
User,craigbob99,Retweeted by,User,Pray4TheBatman,1
User,deeznuts20,Retweeted by,User,JoLissa13,1
User,denrubio,Retweeted by,User,Bleeds_for_Gold,1
User,denrubio,Retweeted by,User,Devron08592310,1
User,denrubio,Retweeted by,User,HJextor,1
User,denrubio,Retweeted by,User,ZroHour,1
User,docposting,Retweeted by,User,Luma923,1
User,docposting,Retweeted by,User,RestlessWestie,1
User,docposting,Retweeted by,User,bobokkin,1
User,docposting,Retweeted by,User,mednin,1
User,docposting,Retweeted by,User,mettahapa,2
User,docposting,Retweeted by,User,officialedkh,1
User,doctorcherokee,Retweeted by,User,BigRfaze,1
User,doctorcherokee,Retweeted by,User,GSDAlpha,1
User,doctorcherokee,Retweeted by,User,JoLissa13,1
User,doctorcherokee,Retweeted by,User,sabuzwp,1
User,doctorcherokee,Retweeted by,User,scarlett_0hara,1
User,draagonslayer19,Retweeted by,User,ButtSexington,1
User,dream_in_static,Retweeted by,User,2020GirlPower1,1
User,dream_in_static,Retweeted by,User,7Rajneeti,1
User,dream_in_static,Retweeted by,User,AndrewLauterba8,1
User,dream_in_static,Retweeted by,User,AngelinoFin,1
User,dream_in_static,Retweeted by,User,AngieandOliver,1
User,dream_in_static,Retweeted by,User,AnthonyArdillo,1
User,dream_in_static,Retweeted by,User,AnthonyMazz42,1
User,dream_in_static,Retweeted by,User,AraquelBloss,1
User,dream_in_static,Retweeted by,User,B_Free_Thinker,1
User,dream_in_static,Retweeted by,User,BizQuif,1
User,dream_in_static,Retweeted by,User,Bonsley67,1
User,dream_in_static,Retweeted by,User,BoothsterTweets,1
User,dream_in_static,Retweeted by,User,CarolynGunn13,1
User,dream_in_static,Retweeted by,User,Catdame,1
User,dream_in_static,Retweeted by,User,ComradeFer,1
User,dream_in_static,Retweeted by,User,CoziTiger,1
User,dream_in_static,Retweeted by,User,CrochetJanet,1
User,dream_in_static,Retweeted by,User,DrdaveAnddee,1
User,dream_in_static,Retweeted by,User,Evfah1,1
User,dream_in_static,Retweeted by,User,GSDAlpha,1
User,dream_in_static,Retweeted by,User,GenuinelyF,1
User,dream_in_static,Retweeted by,User,Handzupinc,1
User,dream_in_static,Retweeted by,User,JackThePK_,1
User,dream_in_static,Retweeted by,User,JoLissa13,1
User,dream_in_static,Retweeted by,User,Johncerisola,1
User,dream_in_static,Retweeted by,User,KeeperNog,1
User,dream_in_static,Retweeted by,User,LauschJack,1
User,dream_in_static,Retweeted by,User,MariaGucci2,1
User,dream_in_static,Retweeted by,User,MattStreacker,1
User,dream_in_static,Retweeted by,User,MiddleClazzMom,1
User,dream_in_static,Retweeted by,User,Mr_DomonicJude,1
User,dream_in_static,Retweeted by,User,NatapongoWelch,1
User,dream_in_static,Retweeted by,User,PrincipledProg1,1
User,dream_in_static,Retweeted by,User,RealistLiLIdeal,1
User,dream_in_static,Retweeted by,User,SaraYarbrough1,1
User,dream_in_static,Retweeted by,User,ShahinKhoeini,1
User,dream_in_static,Retweeted by,User,SlemPike1,1
User,dream_in_static,Retweeted by,User,TIsthegoat,1
User,dream_in_static,Retweeted by,User,TPOTweeter,1
User,dream_in_static,Retweeted by,User,Tegridy_Plz,1
User,dream_in_static,Retweeted by,User,Unguided,1
User,dream_in_static,Retweeted by,User,VeoD5,1
User,dream_in_static,Retweeted by,User,WallHaxx,1
User,dream_in_static,Retweeted by,User,WnnWnn1,1
User,dream_in_static,Retweeted by,User,Xervosh,1
User,dream_in_static,Retweeted by,User,Yunghebrew88,1
User,dream_in_static,Retweeted by,User,_Derek_Morgan,1
User,dream_in_static,Retweeted by,User,amyharlib,1
User,dream_in_static,Retweeted by,User,arsnyc910,1
User,dream_in_static,Retweeted by,User,bobokkin,1
User,dream_in_static,Retweeted by,User,chascar731,1
User,dream_in_static,Retweeted by,User,clerks82,1
User,dream_in_static,Retweeted by,User,comradejmac,1
User,dream_in_static,Retweeted by,User,doctorcherokee,1
User,dream_in_static,Retweeted by,User,einoojnatgnab,1
User,dream_in_static,Retweeted by,User,hail_g,1
User,dream_in_static,Retweeted by,User,hailkarla,1
User,dream_in_static,Retweeted by,User,himynameisjlap,1
User,dream_in_static,Retweeted by,User,jan_tate,1
User,dream_in_static,Retweeted by,User,jennasky38377,1
User,dream_in_static,Retweeted by,User,jude_lanotta,1
User,dream_in_static,Retweeted by,User,justin13sanchez,1
User,dream_in_static,Retweeted by,User,konjurtek,1
User,dream_in_static,Retweeted by,User,leftyaaron,1
User,dream_in_static,Retweeted by,User,luvgameillusion,1
User,dream_in_static,Retweeted by,User,mc1748,1
User,dream_in_static,Retweeted by,User,mcdaddyissues91,1
User,dream_in_static,Retweeted by,User,mettahapa,1
User,dream_in_static,Retweeted by,User,nativespecies,1
User,dream_in_static,Retweeted by,User,newyorkarod,1
User,dream_in_static,Retweeted by,User,nooyoowk,1
User,dream_in_static,Retweeted by,User,palemanskeleton,1
User,dream_in_static,Retweeted by,User,paulseaver0422,1
User,dream_in_static,Retweeted by,User,propaltganda,1
User,dream_in_static,Retweeted by,User,sabrina68,1
User,dream_in_static,Retweeted by,User,skihouse2016,1
User,dream_in_static,Retweeted by,User,southrtnlady,1
User,dream_in_static,Retweeted by,User,svme,1
User,dream_in_static,Retweeted by,User,swordofsquirrel,1
User,dream_in_static,Retweeted by,User,takemeupbaby,1
User,dream_in_static,Retweeted by,User,toombstone,1
User,dream_in_static,Retweeted by,User,tthompie,1
User,dream_in_static,Retweeted by,User,weitfl,1
User,dystopian63,Retweeted by,User,angloshok,1
User,dystopian63,Retweeted by,User,bobokkin,1
User,e1ectroma,Retweeted by,User,AnthonyMazz42,1
User,e1ectroma,Retweeted by,User,VickieLu70,1
User,e1ectroma,Retweeted by,User,mettahapa,1
User,emarl_,Retweeted by,User,mettahapa,1
User,emykat03,Retweeted by,User,David95309707,1
User,emykat03,Retweeted by,User,JamisonMacfarl1,1
User,forbernie1,Retweeted by,User,CharmingBelles,1
User,forbernie1,Retweeted by,User,GeorgeSoniak,1
User,frijilo,Retweeted by,User,InternetRooster,1
User,frijilo,Retweeted by,User,iiiikevin,1
User,galaxybraintake,Retweeted by,User,JoLissa13,1
User,gerritveldt,Retweeted by,User,DrdaveAnddee,1
User,gies_stephen,Retweeted by,User,Elliot_Lake,1
User,gies_stephen,Retweeted by,User,Noratoriou5,1
User,gies_stephen,Retweeted by,User,SoapBoxinCA,2
User,gies_stephen,Retweeted by,User,geriwasserman,1
User,glowingcanary,Retweeted by,User,Conruthhoward,1
User,glowingcanary,Retweeted by,User,ravelesm,1
User,glowingcanary,Retweeted by,User,scott74s,1
User,god1234aman,Retweeted by,User,galynann,1
User,guybenbrown,Retweeted by,User,Handzupinc,1
User,guybenbrown,Retweeted by,User,mettahapa,1
User,happyfriday456,Retweeted by,User,2020GirlPower1,1
User,happyfriday456,Retweeted by,User,HJextor,1
User,happyfriday456,Retweeted by,User,dshepler646,1
User,happyfriday456,Retweeted by,User,kyukiko,1
User,hhappyduck,Retweeted by,User,hoover_blaine,1
User,humanityubi,Retweeted by,User,Kory07778383,1
User,iambobbymccoy,Retweeted by,User,mettahapa,1
User,iambobbymccoy,Retweeted by,User,nyctradwife,1
User,ikeadeepfake,Retweeted by,User,IceManCaMeth,1
User,ikeadeepfake,Retweeted by,User,ShahinKhoeini,1
User,ikeadeepfake,Retweeted by,User,bobokkin,1
User,ikeadeepfake,Retweeted by,User,ohcomeooon,1
User,ingajj21,Retweeted by,User,Catdame,1
User,ingajj21,Retweeted by,User,CtrldEntropy,1
User,ingajj21,Retweeted by,User,DrepokalypseNow,1
User,ingajj21,Retweeted by,User,FShnerb,1
User,ingajj21,Retweeted by,User,FbayareaS,1
User,ingajj21,Retweeted by,User,Freddyvs_Jaeson,1
User,ingajj21,Retweeted by,User,GenZish4,1
User,ingajj21,Retweeted by,User,HJextor,1
User,ingajj21,Retweeted by,User,HellionHellfire,1
User,ingajj21,Retweeted by,User,JayPotato1,1
User,ingajj21,Retweeted by,User,JoLissa13,1
User,ingajj21,Retweeted by,User,KatjaMarjetic,1
User,ingajj21,Retweeted by,User,Kayrosis,1
User,ingajj21,Retweeted by,User,MattCas25512905,1
User,ingajj21,Retweeted by,User,Max78903,3
User,ingajj21,Retweeted by,User,Mr_DomonicJude,1
User,ingajj21,Retweeted by,User,OpMinuteman,1
User,ingajj21,Retweeted by,User,PapiBaig,1
User,ingajj21,Retweeted by,User,ParkerMorris5,1
User,ingajj21,Retweeted by,User,Peter_Z122,1
User,ingajj21,Retweeted by,User,Steve36903371,1
User,ingajj21,Retweeted by,User,TheEternal_now,1
User,ingajj21,Retweeted by,User,VosRock1,1
User,ingajj21,Retweeted by,User,ZEEZEETOPIC,2
User,ingajj21,Retweeted by,User,alexmills3002,1
User,ingajj21,Retweeted by,User,bobokkin,1
User,ingajj21,Retweeted by,User,dahveedpie,1
User,ingajj21,Retweeted by,User,darrenmwong,1
User,ingajj21,Retweeted by,User,eileenchow2007,1
User,ingajj21,Retweeted by,User,gskmeva1234,1
User,ingajj21,Retweeted by,User,ness1212x,1
User,ingajj21,Retweeted by,User,rastafaustian,1
User,ingajj21,Retweeted by,User,raylab14,1
User,ingajj21,Retweeted by,User,rif_fe13,1
User,ingajj21,Retweeted by,User,tuser5555,1
User,jackallisonLOL,Retweeted by,User,250in2018,1
User,jackallisonLOL,Retweeted by,User,25RitterF,1
User,jackallisonLOL,Retweeted by,User,4thGear1,1
User,jackallisonLOL,Retweeted by,User,7Rajneeti,1
User,jackallisonLOL,Retweeted by,User,A_bubbly_boi,1
User,jackallisonLOL,Retweeted by,User,AaronMohammed33,1
User,jackallisonLOL,Retweeted by,User,AbrahamMoe,1
User,jackallisonLOL,Retweeted by,User,Adam_Dominguez3,1
User,jackallisonLOL,Retweeted by,User,AdrianHZavala,1
User,jackallisonLOL,Retweeted by,User,AidanSmith2020,1
User,jackallisonLOL,Retweeted by,User,AlexFirer,2
User,jackallisonLOL,Retweeted by,User,AndrewLauterba8,1
User,jackallisonLOL,Retweeted by,User,Andy_Matter,1
User,jackallisonLOL,Retweeted by,User,AntiheroCepero,1
User,jackallisonLOL,Retweeted by,User,ArtziMitziB,1
User,jackallisonLOL,Retweeted by,User,Aurand_Alec,1
User,jackallisonLOL,Retweeted by,User,AuthorBevJames,1
User,jackallisonLOL,Retweeted by,User,BL00DVISI0NS,1
User,jackallisonLOL,Retweeted by,User,BTrain87,1
User,jackallisonLOL,Retweeted by,User,Bahzeel,1
User,jackallisonLOL,Retweeted by,User,BarbaraWeiler2,1
User,jackallisonLOL,Retweeted by,User,Bern4prez1,1
User,jackallisonLOL,Retweeted by,User,BernToTheFuture,1
User,jackallisonLOL,Retweeted by,User,BernieBroAaron,1
User,jackallisonLOL,Retweeted by,User,BernieSandersUK,1
User,jackallisonLOL,Retweeted by,User,Betsy66219560,1
User,jackallisonLOL,Retweeted by,User,BeverlyFolkers,1
User,jackallisonLOL,Retweeted by,User,BigDanielEnergy,1
User,jackallisonLOL,Retweeted by,User,BizQuif,1
User,jackallisonLOL,Retweeted by,User,Bleepitybloop,1
User,jackallisonLOL,Retweeted by,User,BobFrAccounting,1
User,jackallisonLOL,Retweeted by,User,Bonsley67,1
User,jackallisonLOL,Retweeted by,User,BrendanO_NoOoOo,1
User,jackallisonLOL,Retweeted by,User,CarolynGunn13,1
User,jackallisonLOL,Retweeted by,User,CaydenMint,1
User,jackallisonLOL,Retweeted by,User,CentristsSuck,1
User,jackallisonLOL,Retweeted by,User,Challah_Comrade,1
User,jackallisonLOL,Retweeted by,User,Clontbandicoot,1
User,jackallisonLOL,Retweeted by,User,CongressLawton4,1
User,jackallisonLOL,Retweeted by,User,CovfefeUSA,1
User,jackallisonLOL,Retweeted by,User,Cowicide,1
User,jackallisonLOL,Retweeted by,User,DEMONKINGX5,1
User,jackallisonLOL,Retweeted by,User,DHajjari,1
User,jackallisonLOL,Retweeted by,User,DMemoriae,1
User,jackallisonLOL,Retweeted by,User,DMscopes,2
User,jackallisonLOL,Retweeted by,User,DanielPStorm,1
User,jackallisonLOL,Retweeted by,User,DelOptimism,1
User,jackallisonLOL,Retweeted by,User,Doitashimatt,1
User,jackallisonLOL,Retweeted by,User,DonnaMaineSmith,1
User,jackallisonLOL,Retweeted by,User,DovahFem,1
User,jackallisonLOL,Retweeted by,User,DrdaveAnddee,1
User,jackallisonLOL,Retweeted by,User,DualGrey,1
User,jackallisonLOL,Retweeted by,User,DwayneNickles,1
User,jackallisonLOL,Retweeted by,User,EatCryVote,1
User,jackallisonLOL,Retweeted by,User,ElectionFrenzy,1
User,jackallisonLOL,Retweeted by,User,Emma_Romola,1
User,jackallisonLOL,Retweeted by,User,Epinnoia,1
User,jackallisonLOL,Retweeted by,User,FFderekbortles,1
User,jackallisonLOL,Retweeted by,User,FatGuyWithWifi,1
User,jackallisonLOL,Retweeted by,User,Fdubya247,1
User,jackallisonLOL,Retweeted by,User,FeedJoelPie,1
User,jackallisonLOL,Retweeted by,User,FrankPalaver,1
User,jackallisonLOL,Retweeted by,User,GarrettBabbitt,1
User,jackallisonLOL,Retweeted by,User,GayDragonPlush,1
User,jackallisonLOL,Retweeted by,User,Gerardini21,1
User,jackallisonLOL,Retweeted by,User,Get_Rikt,1
User,jackallisonLOL,Retweeted by,User,GhaspeyVO,1
User,jackallisonLOL,Retweeted by,User,Girlfight_Club,1
User,jackallisonLOL,Retweeted by,User,Handzupinc,1
User,jackallisonLOL,Retweeted by,User,HavlinMichael,1
User,jackallisonLOL,Retweeted by,User,HeldOlivia,1
User,jackallisonLOL,Retweeted by,User,HotChick4Bernie,1
User,jackallisonLOL,Retweeted by,User,IDreamIn4D,1
User,jackallisonLOL,Retweeted by,User,Idiot_Moron69,1
User,jackallisonLOL,Retweeted by,User,IndyPressLive,1
User,jackallisonLOL,Retweeted by,User,IneptBisexual,1
User,jackallisonLOL,Retweeted by,User,Jason_Traweek,1
User,jackallisonLOL,Retweeted by,User,Jenomous,1
User,jackallisonLOL,Retweeted by,User,JewelrybyNaLa,1
User,jackallisonLOL,Retweeted by,User,JoHall3rd,1
User,jackallisonLOL,Retweeted by,User,JoLissa13,2
User,jackallisonLOL,Retweeted by,User,JoStGiles,1
User,jackallisonLOL,Retweeted by,User,JustARealDummy,1
User,jackallisonLOL,Retweeted by,User,JustThatGuy25,1
User,jackallisonLOL,Retweeted by,User,KRydolph,1
User,jackallisonLOL,Retweeted by,User,KateBlake5,1
User,jackallisonLOL,Retweeted by,User,KeepDreamnLilSu,1
User,jackallisonLOL,Retweeted by,User,KeithLucas1989,1
User,jackallisonLOL,Retweeted by,User,Kendall17Davis,1
User,jackallisonLOL,Retweeted by,User,KeniRaves,1
User,jackallisonLOL,Retweeted by,User,KiloDeltaTango,1
User,jackallisonLOL,Retweeted by,User,KingEnds,1
User,jackallisonLOL,Retweeted by,User,LDNichols2084,1
User,jackallisonLOL,Retweeted by,User,LauschJack,1
User,jackallisonLOL,Retweeted by,User,Legotrekker,1
User,jackallisonLOL,Retweeted by,User,LeonLeFay,1
User,jackallisonLOL,Retweeted by,User,Luma923,1
User,jackallisonLOL,Retweeted by,User,Lynnbee01,1
User,jackallisonLOL,Retweeted by,User,MDomingoyoung,1
User,jackallisonLOL,Retweeted by,User,MREESE06,1
User,jackallisonLOL,Retweeted by,User,MadSaenztist,1
User,jackallisonLOL,Retweeted by,User,MakandalRising,1
User,jackallisonLOL,Retweeted by,User,MariaGucci2,1
User,jackallisonLOL,Retweeted by,User,MarissaCattel,1
User,jackallisonLOL,Retweeted by,User,Maryam02494885,1
User,jackallisonLOL,Retweeted by,User,MasterReigen,1
User,jackallisonLOL,Retweeted by,User,MattStreacker,1
User,jackallisonLOL,Retweeted by,User,MaxsMilkShop1,1
User,jackallisonLOL,Retweeted by,User,MeJohnC,1
User,jackallisonLOL,Retweeted by,User,MechaGojira89,1
User,jackallisonLOL,Retweeted by,User,MikeyBridges,1
User,jackallisonLOL,Retweeted by,User,MoreSocialism,1
